parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,pmu_valid,pmu_llc_references,pmu_llc_misses,pmu_llc_hits
398,2,100,0,16,16,19025.767664,19199.369303,60.099665,0x4051ce,1,7036436,4125366,2911070
398,2,100,1,16,16,19026.817404,19199.368336,60.943103,0x4051ce,1,7775334,4377173,3398161
398,2,100,2,16,16,19025.964878,19199.395702,64.122916,0x4051ce,1,7864829,5130043,2734786
398,2,100,3,16,16,19025.856287,19199.412478,65.307491,0x4051ce,1,7844797,5302660,2542137
398,2,100,4,16,16,19025.069615,19201.457666,170.470699,0x4051ce,1,21358678,16410616,4948062
398,2,100,5,16,16,19025.328106,19201.443152,173.647393,0x4051ce,1,20890008,16470971,4419037
398,2,100,6,16,16,19026.438875,19201.370583,165.722031,0x4051ce,1,19622119,15952504,3669615
398,2,100,7,16,16,19025.579246,19201.461620,173.529254,0x4051ce,1,20901618,16489459,4412159
398,2,100,8,16,16,19025.201803,19201.451848,172.441496,0x4051ce,1,20909410,16371336,4538074
398,2,100,9,16,16,19026.699086,19201.375626,165.386295,0x4051ce,1,19608242,16009360,3598882
398,2,100,10,16,16,19025.474374,19201.450353,172.607108,0x4051ce,1,20904544,16466932,4437612
398,2,100,11,16,16,19026.101011,19201.455568,172.731485,0x4051ce,1,20828638,16339406,4489232
398,2,100,12,16,16,19025.683288,19199.399299,69.795974,0x4051ce,1,7737981,6392572,1345409
398,2,100,13,16,16,19024.950717,19199.493872,70.361266,0x4051ce,1,7732099,6609545,1122554
398,2,100,14,16,16,19026.585438,19199.500349,72.493979,0x4051ce,1,7748622,6676318,1072304
398,2,100,15,16,16,19026.253136,19199.392695,64.439200,0x4051ce,1,7647695,5339838,2307857
399,3,100,0,16,16,19201.572250,19201.686340,0.114090,0x405218,1,5915,3233,2682
399,3,100,1,16,16,19201.572139,19201.694883,0.122744,0x405218,1,6791,3719,3072
399,3,100,2,16,16,19201.572294,19201.707575,0.135281,0x405218,1,6367,4394,1973
399,3,100,3,16,16,19201.572085,19201.709720,0.137635,0x405218,1,6400,4341,2059
399,3,100,4,16,16,19201.572591,19201.847370,0.274779,0x405218,1,12768,8471,4297
399,3,100,5,16,16,19201.572669,19201.857748,0.285079,0x405218,1,12318,8770,3548
399,3,100,6,16,16,19201.573130,19201.854853,0.281723,0x405218,1,12063,8857,3206
399,3,100,7,16,16,19201.572461,19201.863951,0.291490,0x405218,1,12334,9000,3334
