parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,cpu_id,target_mb_percent,resource_applied,resctrl_enabled,region_wall_ms,resctrl_enable_ms,resctrl_disable_ms,resource_kind,target_l3_ways,target_l3_mask,mon_valid,mon_l3_domains,mon_start_llc_occupancy_bytes,mon_end_llc_occupancy_bytes,mon_llc_occupancy_delta_bytes,mon_start_mbm_total_bytes,mon_end_mbm_total_bytes,mon_mbm_total_delta_bytes,mon_start_mbm_local_bytes,mon_end_mbm_local_bytes,mon_mbm_local_delta_bytes,mon_start_mbm_remote_bytes,mon_end_mbm_remote_bytes,mon_mbm_remote_delta_bytes
801,5,200,2,4,4,126502.061752,126502.105959,0.044207,0x405707,48,100.000000,1,1,0.068626,1.200000,0.800000,cat,14,7ffe,1,1,37847040,37756928,-90112,327174144000,327174414336,270336,327174234112,327174414336,180224,-1,-1,-1
801,5,200,3,4,4,126502.046704,126502.080900,0.034196,0x405707,56,100.000000,1,1,0.068626,1.200000,0.800000,cat,1,1,1,1,3063808,3063808,0,213327724544,213327724544,0,213327724544,213327724544,0,-1,-1,-1
1198,2,300,0,4,4,188894.091278,189522.438317,324.218887,0x405598,32,100.000000,1,1,630.340480,1.200000,0.800000,cat,1,1,1,1,3063808,2252800,720896,295757496320,296754585600,994566144,295757496320,296754585600,994566144,-1,-1,-1
1198,2,300,1,4,4,188894.093661,189524.424423,625.913855,0x405598,40,100.000000,1,1,630.340480,1.200000,0.800000,cat,14,7ffe,1,1,40370176,39198720,540672,510548008960,512303300608,1754030080,510548008960,512303300608,1753939968,-1,-1,-1
1198,2,300,2,4,4,188894.089533,189524.332541,625.502320,0x405598,48,100.000000,1,1,630.340480,1.200000,0.800000,cat,14,7ffe,1,1,38387712,38387712,3244032,492341149696,493988667392,1646346240,492341239808,493988667392,1646075904,-1,-1,-1
1198,2,300,3,4,4,188894.083943,189522.394403,314.803902,0x405598,56,100.000000,1,1,630.340480,1.200000,0.800000,cat,1,1,1,1,2342912,2973696,6217728,319966265344,321043013632,1074405376,319966265344,321043013632,1074765824,-1,-1,-1
1199,3,300,0,4,4,189524.558319,189524.946957,0.388638,0x4055f0,32,100.000000,1,1,0.517933,1.200000,0.800000,cat,1,1,1,1,2433024,2613248,180224,296754946048,296755757056,811008,296754946048,296755757056,811008,-1,-1,-1
1199,3,300,1,4,4,189524.581639,189525.076252,0.494613,0x4055f0,40,100.000000,1,1,0.517933,1.200000,0.800000,cat,14,7ffe,1,1,39198720,39378944,180224,512303300608,512304201728,901120,512303300608,512304201728,901120,-1,-1,-1
1199,3,300,2,4,4,189524.588759,189525.071902,0.483143,0x4055f0,48,100.000000,1,1,0.517933,1.200000,0.800000,cat,14,7ffe,1,1,38477824,38748160,270336,493988667392,493989117952,450560,493988667392,493989117952,450560,-1,-1,-1
1199,3,300,3,4,4,189524.568735,189524.930569,0.361834,0x4055f0,56,100.000000,1,1,0.517933,1.200000,0.800000,cat,1,1,1,1,2883584,2883584,0,321043103744,321043734528,630784,321043103744,321043734528,630784,-1,-1,-1
1200,4,300,0,4,4,189525.179717,189525.203849,0.024132,0x4056a0,32,100.000000,1,1,0.054157,1.200000,0.800000,cat,1,1,1,1,2793472,2883584,90112,296756297728,296756658176,360448,296756297728,296756658176,360448,-1,-1,-1
1200,4,300,1,4,4,189525.199584,189525.227227,0.027643,0x4056a0,40,100.000000,1,1,0.054157,1.200000,0.800000,cat,14,7ffe,1,1,39378944,39378944,0,512304291840,512304381952,90112,512304291840,512304381952,90112,-1,-1,-1
1200,4,300,2,4,4,189525.206848,189525.233874,0.027026,0x4056a0,48,100.000000,1,1,0.054157,1.200000,0.800000,cat,14,7ffe,1,1,38658048,38658048,0,493989208064,493989388288,180224,493989208064,493989388288,180224,-1,-1,-1
1200,4,300,3,4,4,189525.187156,189525.207023,0.019867,0x4056a0,56,100.000000,1,1,0.054157,1.200000,0.800000,cat,1,1,1,1,2793472,2703360,-90112,321043734528,321043824640,90112,321043734528,321043824640,90112,-1,-1,-1
1201,5,300,0,4,4,189525.303505,189525.335596,0.032091,0x405707,32,100.000000,1,1,0.058011,1.200000,0.800000,cat,1,1,1,1,2883584,2883584,0,296756658176,296756658176,0,296756658176,296756658176,0,-1,-1,-1
1201,5,300,1,4,4,189525.316319,189525.361516,0.045197,0x405707,40,100.000000,1,1,0.058011,1.200000,0.800000,cat,14,7ffe,1,1,39378944,39378944,0,512304381952,512304381952,0,512304381952,512304381952,0,-1,-1,-1
1201,5,300,2,4,4,189525.305866,189525.349610,0.043744,0x405707,48,100.000000,1,1,0.058011,1.200000,0.800000,cat,14,7ffe,1,1,38658048,38748160,90112,493989388288,493989568512,180224,493989388288,493989658624,270336,-1,-1,-1
