parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,pmu_valid,pmu_llc_references,pmu_llc_misses,pmu_llc_hits
398,2,100,0,4,4,30637.902360,30950.253174,155.660325,0x405598,1,7110179,986714,6123465
398,2,100,1,4,4,30637.768549,30951.301163,311.327302,0x405598,1,19317437,5289969,14027468
398,2,100,2,4,4,30637.642718,30951.254741,311.807186,0x405598,1,19364884,5421400,13943484
398,2,100,3,4,4,30637.522529,30950.362247,156.058929,0x405598,1,7938325,2355702,5582623
399,3,100,0,4,4,30951.384960,30951.631165,0.246205,0x4055f0,1,11580,2884,8696
399,3,100,1,4,4,30951.385099,30951.782192,0.397093,0x4055f0,1,20352,5343,15009
399,3,100,2,4,4,30951.385075,30951.778651,0.393576,0x4055f0,1,20910,5502,15408
399,3,100,3,4,4,30951.385173,30951.620242,0.235069,0x4055f0,1,10641,2884,7757
400,4,100,0,4,4,30951.829442,30951.851563,0.022121,0x4056a0,1,945,500,445
400,4,100,1,4,4,30951.829670,30951.858997,0.029327,0x4056a0,1,319,120,199
400,4,100,2,4,4,30951.829613,30951.859181,0.029568,0x4056a0,1,501,172,329
400,4,100,3,4,4,30951.829715,30951.851761,0.022046,0x4056a0,1,382,203,179
401,5,100,0,4,4,30951.869817,30951.905673,0.035856,0x405707,1,97,34,63
401,5,100,1,4,4,30951.870306,30951.916449,0.046143,0x405707,1,2143,568,1575
401,5,100,2,4,4,30951.870256,30951.917765,0.047509,0x405707,1,1442,208,1234
401,5,100,3,4,4,30951.869867,30951.907291,0.037424,0x405707,1,408,182,226
798,2,200,0,4,4,61833.465486,62148.514236,160.312849,0x405598,1,7107550,987857,6119693
798,2,200,1,4,4,61833.466108,62149.561644,314.511155,0x405598,1,19318545,5277747,14040798
798,2,200,2,4,4,61833.465066,62149.512140,314.076905,0x405598,1,19360520,5401596,13958924
798,2,200,3,4,4,61833.465581,62148.615392,157.697790,0x405598,1,7934599,2353367,5581232
799,3,200,0,4,4,62149.612629,62149.863572,0.250943,0x4055f0,1,11607,2841,8766
799,3,200,1,4,4,62149.612785,62150.009839,0.397054,0x4055f0,1,20264,5261,15003
799,3,200,2,4,4,62149.612827,62150.005095,0.392268,0x4055f0,1,20882,5454,15428
799,3,200,3,4,4,62149.612830,62149.846215,0.233385,0x4055f0,1,10683,2826,7857
800,4,200,0,4,4,62150.055328,62150.077096,0.021768,0x4056a0,1,977,465,512
800,4,200,1,4,4,62150.055510,62150.084128,0.028618,0x4056a0,1,319,117,202
800,4,200,2,4,4,62150.055424,62150.083346,0.027922,0x4056a0,1,481,135,346
800,4,200,3,4,4,62150.055361,62150.077008,0.021647,0x4056a0,1,661,425,236
801,5,200,0,4,4,62150.094801,62150.126358,0.031557,0x405707,1,103,32,71
801,5,200,1,4,4,62150.095268,62150.142447,0.047179,0x405707,1,2162,520,1642
801,5,200,2,4,4,62150.095312,62150.139709,0.044397,0x405707,1,1452,191,1261
801,5,200,3,4,4,62150.094719,62150.130045,0.035326,0x405707,1,268,53,215
1198,2,300,0,4,4,92960.819063,93268.243665,154.660802,0x405598,1,7105133,982480,6122653
1198,2,300,1,4,4,92960.818737,93269.283630,306.708163,0x405598,1,19311516,5227283,14084233
1198,2,300,2,4,4,92960.818476,93269.245936,306.488180,0x405598,1,19357429,5359173,13998256
1198,2,300,3,4,4,92960.818989,93268.351372,154.447439,0x405598,1,7934689,2342004,5592685
1199,3,300,0,4,4,93269.332251,93269.583325,0.251074,0x4055f0,1,11592,2821,8771
1199,3,300,1,4,4,93269.332416,93269.729596,0.397180,0x4055f0,1,20324,5136,15188
1199,3,300,2,4,4,93269.332310,93269.726824,0.394514,0x4055f0,1,20927,5459,15468
1199,3,300,3,4,4,93269.332538,93269.562242,0.229704,0x4055f0,1,10665,2846,7819
1200,4,300,0,4,4,93269.775412,93269.796722,0.021310,0x4056a0,1,905,417,488
1200,4,300,1,4,4,93269.775509,93269.803567,0.028058,0x4056a0,1,340,110,230
1200,4,300,2,4,4,93269.775478,93269.803272,0.027794,0x4056a0,1,441,101,340
1200,4,300,3,4,4,93269.775384,93269.797101,0.021717,0x4056a0,1,781,485,296
1201,5,300,0,4,4,93269.813736,93269.847962,0.034226,0x405707,1,120,37,83
1201,5,300,1,4,4,93269.814486,93269.856717,0.042231,0x405707,1,2198,510,1688
1201,5,300,2,4,4,93269.814619,93269.858283,0.043664,0x405707,1,1460,171,1289
1201,5,300,3,4,4,93269.814092,93269.848868,0.034776,0x405707,1,276,33,243
1598,2,400,0,4,4,124277.312369,124588.021851,157.583609,0x405598,1,7103674,986975,6116699
1598,2,400,1,4,4,124277.311398,124589.066524,310.067998,0x405598,1,19314647,5257050,14057597
1598,2,400,2,4,4,124277.311583,124589.017382,310.380722,0x405598,1,19356868,5377377,13979491
1598,2,400,3,4,4,124277.312796,124588.128094,155.266511,0x405598,1,7935356,2351847,5583509
1599,3,400,0,4,4,124589.136289,124589.377456,0.241167,0x4055f0,1,11583,2820,8763
1599,3,400,1,4,4,124589.136298,124589.536176,0.399878,0x4055f0,1,20357,5208,15149
1599,3,400,2,4,4,124589.136347,124589.530287,0.393940,0x4055f0,1,20866,5418,15448
1599,3,400,3,4,4,124589.136415,124589.372809,0.236394,0x4055f0,1,10643,2922,7721
1600,4,400,0,4,4,124589.582202,124589.604970,0.022768,0x4056a0,1,1363,726,637
1600,4,400,1,4,4,124589.582190,124589.610605,0.028415,0x4056a0,1,265,103,162
1600,4,400,2,4,4,124589.582197,124589.609943,0.027746,0x4056a0,1,480,150,330
1600,4,400,3,4,4,124589.582281,124589.604411,0.022130,0x4056a0,1,729,472,257
1601,5,400,0,4,4,124589.620785,124589.656037,0.035252,0x405707,1,103,40,63
1601,5,400,1,4,4,124589.621605,124589.665547,0.043942,0x405707,1,2216,537,1679
1601,5,400,2,4,4,124589.621738,124589.664770,0.043032,0x405707,1,1536,263,1273
1601,5,400,3,4,4,124589.621337,124589.657875,0.036538,0x405707,1,302,61,241
1998,2,500,0,4,4,155472.951981,155781.274548,155.746673,0x405598,1,7106218,975672,6130546
1998,2,500,1,4,4,155472.950496,155782.317986,308.174795,0x405598,1,19311725,5240814,14070911
1998,2,500,2,4,4,155472.950742,155782.268420,306.894323,0x405598,1,19349805,5375046,13974759
1998,2,500,3,4,4,155472.950617,155781.383086,154.935157,0x405598,1,7932048,2341687,5590361
