parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,cpu_id,target_mhz,measured_mhz,resource_applied,dvfs_enabled,region_wall_ms,dvfs_enable_ms,dvfs_disable_ms
2001,5,500,2,4,4,13978.370082,13978.388585,0.018503,0x405097,16,4800.000000,-1.000000,0,0,0.029287,1.200000,0.800000
2001,5,500,3,4,4,13978.369851,13978.388423,0.018572,0x405097,24,4800.000000,-1.000000,0,0,0.029287,1.200000,0.800000
2398,2,600,0,4,4,16722.663318,16749.762785,19.895270,0x404f28,32,1908.446863,2193.191068,1,1,27.167408,1.200000,0.800000
2398,2,600,1,4,4,16722.661337,16749.785092,26.441320,0x404f28,40,4800.000000,4346.672616,1,1,27.167408,1.200000,0.800000
2398,2,600,2,4,4,16722.660219,16749.820694,22.108527,0x404f28,16,818.409623,840.917895,1,1,27.167408,1.200000,0.800000
2398,2,600,3,4,4,16722.660076,16749.827484,21.837890,0x404f28,24,804.750883,839.113007,1,1,27.167408,1.200000,0.800000
2399,3,600,0,4,4,16749.947596,16750.088504,0.140908,0x404f80,32,4800.000000,-1.000000,0,0,0.181510,1.200000,0.800000
2399,3,600,1,4,4,16749.947532,16750.103171,0.155639,0x404f80,40,4800.000000,-1.000000,0,0,0.181510,1.200000,0.800000
2399,3,600,2,4,4,16749.947805,16750.129042,0.181237,0x404f80,16,4800.000000,-1.000000,0,0,0.181510,1.200000,0.800000
2399,3,600,3,4,4,16749.947696,16750.127209,0.179513,0x404f80,24,4800.000000,-1.000000,0,0,0.181510,1.200000,0.800000
2400,4,600,0,4,4,16750.158694,16750.178323,0.019629,0x405030,32,4800.000000,-1.000000,0,0,0.025792,1.200000,0.800000
2400,4,600,1,4,4,16750.159119,16750.184486,0.025367,0x405030,40,4800.000000,-1.000000,0,0,0.025792,1.200000,0.800000
2400,4,600,2,4,4,16750.158912,16750.177244,0.018332,0x405030,16,4800.000000,-1.000000,0,0,0.025792,1.200000,0.800000
