parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,cpu_id,target_mb_percent,resource_applied,resctrl_enabled,region_wall_ms,resctrl_enable_ms,resctrl_disable_ms,resource_kind,target_l3_ways,target_l3_mask,mon_valid,mon_l3_domains,mon_start_llc_occupancy_bytes,mon_end_llc_occupancy_bytes,mon_llc_occupancy_delta_bytes,mon_start_mbm_total_bytes,mon_end_mbm_total_bytes,mon_mbm_total_delta_bytes,mon_start_mbm_local_bytes,mon_end_mbm_local_bytes,mon_mbm_local_delta_bytes,mon_start_mbm_remote_bytes,mon_end_mbm_remote_bytes,mon_mbm_remote_delta_bytes
1998,2,500,3,4,4,157161.053691,157471.977529,160.025373,0x4055d2,24,100.000000,1,1,311.583956,1.200000,0.800000,cat,1,1,1,1,2252800,1622016,5406720,236700164096,237176946688,473718784,236700164096,237176946688,473718784,-1,-1,-1
1999,3,500,0,4,4,157472.729284,157473.065955,0.336671,0x405623,32,100.000000,1,1,0.408881,1.200000,0.800000,cat,1,1,1,1,1802240,1802240,0,230591922176,230592282624,360448,230591922176,230592282624,360448,-1,-1,-1
1999,3,500,1,4,4,157472.758962,157473.138165,0.379203,0x405623,40,100.000000,1,1,0.408881,1.200000,0.800000,cat,15,7fff,1,1,30728192,30728192,0,164438179840,164438630400,450560,164438179840,164438630400,450560,-1,-1,-1
1999,3,500,2,4,4,157472.752533,157473.134190,0.381657,0x405623,48,100.000000,1,1,0.408881,1.200000,0.800000,cat,15,7fff,1,1,30457856,30547968,90112,172830400512,172831031296,630784,172830400512,172831031296,630784,-1,-1,-1
1999,3,500,3,4,4,157472.738236,157473.034076,0.295840,0x405623,24,100.000000,1,1,0.408881,1.200000,0.800000,cat,1,1,1,1,1531904,1531904,0,237176946688,237177937920,991232,237176946688,237177937920,991232,-1,-1,-1
2000,4,500,0,4,4,157473.249651,157473.281918,0.032267,0x4056d3,32,100.000000,1,1,0.063041,1.200000,0.800000,cat,1,1,1,1,1982464,1982464,0,230593363968,230593454080,90112,230593363968,230593454080,90112,-1,-1,-1
2000,4,500,1,4,4,157473.268008,157473.307585,0.039577,0x4056d3,40,100.000000,1,1,0.063041,1.200000,0.800000,cat,15,7fff,1,1,30638080,30547968,-90112,164438810624,164438810624,0,164438810624,164438810624,0,-1,-1,-1
2000,4,500,2,4,4,157473.273741,157473.312692,0.038951,0x4056d3,48,100.000000,1,1,0.063041,1.200000,0.800000,cat,15,7fff,1,1,30638080,30728192,90112,172831031296,172831121408,90112,172831031296,172831121408,90112,-1,-1,-1
2000,4,500,3,4,4,157473.259089,157473.287513,0.028424,0x4056d3,24,100.000000,1,1,0.063041,1.200000,0.800000,cat,1,1,1,1,1531904,1531904,0,237177937920,237177937920,0,237177937920,237177937920,0,-1,-1,-1
2001,5,500,0,4,4,157473.385607,157473.405796,0.020189,0x40573a,32,100.000000,1,1,0.044313,1.200000,0.800000,cat,1,1,1,1,1982464,2072576,90112,230593634304,230593814528,180224,230593634304,230593814528,180224,-1,-1,-1
2001,5,500,1,4,4,157473.388286,157473.419244,0.030958,0x40573a,40,100.000000,1,1,0.044313,1.200000,0.800000,cat,15,7fff,1,1,30547968,30547968,0,164438810624,164438810624,0,164438810624,164438810624,0,-1,-1,-1
2001,5,500,2,4,4,157473.398993,157473.429920,0.030927,0x40573a,48,100.000000,1,1,0.044313,1.200000,0.800000,cat,15,7fff,1,1,30818304,30818304,0,172831121408,172831121408,0,172831121408,172831121408,0,-1,-1,-1
2001,5,500,3,4,4,157473.389057,157473.408814,0.019757,0x40573a,24,100.000000,1,1,0.044313,1.200000,0.800000,cat,1,1,1,1,1531904,1531904,0,237177937920,237177937920,0,237177937920,237177937920,0,-1,-1,-1
2398,2,600,0,4,4,188681.486711,188994.952719,165.703854,0x4055d2,0,100.000000,1,1,314.105703,1.200000,0.800000,cat,1,1,1,1,2613248,2162688,3604480,276314390528,276779278336,461463552,276314390528,276779278336,461373440,-1,-1,-1
2398,2,600,1,4,4,188681.482324,188995.578144,309.230893,0x4055d2,40,100.000000,1,1,314.105703,1.200000,0.800000,cat,15,7fff,1,1,30097408,31088640,901120,197218672640,197558845440,339632128,197218672640,197558845440,339632128,-1,-1,-1
2398,2,600,2,4,4,188681.472441,188995.519887,311.111424,0x4055d2,48,100.000000,1,1,314.105703,1.200000,0.800000,cat,15,7fff,1,1,29466624,29646848,1081344,207176499200,207517483008,340353024,207176499200,207517483008,340353024,-1,-1,-1
2398,2,600,3,4,4,188681.472942,188994.932763,160.077829,0x4055d2,56,100.000000,1,1,314.105703,1.200000,0.800000,cat,1,1,1,1,1712128,1802240,4956160,284232081408,284713189376,478224384,284232081408,284713189376,478314496,-1,-1,-1
2399,3,600,0,4,4,188995.771556,188996.182094,0.410538,0x405623,32,100.000000,1,1,0.486981,1.200000,0.800000,cat,1,1,1,1,3063808,2703360,-360448,276780449792,276780630016,180224,276780449792,276780630016,180224,-1,-1,-1
2399,3,600,1,4,4,188995.704056,188996.094576,0.390520,0x405623,40,100.000000,1,1,0.486981,1.200000,0.800000,cat,15,7fff,1,1,30818304,30457856,-360448,197559115776,197559476224,360448,197559115776,197559476224,360448,-1,-1,-1
2399,3,600,2,4,4,188995.721658,188996.111884,0.390226,0x405623,48,100.000000,1,1,0.486981,1.200000,0.800000,cat,15,7fff,1,1,29646848,30007296,360448,207517663232,207518023680,360448,207517753344,207518023680,270336,-1,-1,-1
2399,3,600,3,4,4,188995.695113,188995.996753,0.301640,0x405623,56,100.000000,1,1,0.486981,1.200000,0.800000,cat,1,1,1,1,1892352,1531904,-360448,284713189376,284714270720,1081344,284713279488,284714270720,991232,-1,-1,-1
2400,4,600,0,4,4,188996.294173,188996.329949,0.035776,0x4056d3,32,100.000000,1,1,0.054571,1.200000,0.800000,cat,1,1,1,1,2433024,2342912,-90112,276781441024,276781441024,0,276781441024,276781441024,0,-1,-1,-1
2400,4,600,1,4,4,188996.297493,188996.337032,0.039539,0x4056d3,40,100.000000,1,1,0.054571,1.200000,0.800000,cat,15,7fff,1,1,30638080,30638080,0,197559476224,197559566336,90112,197559476224,197559566336,90112,-1,-1,-1
2400,4,600,2,4,4,188996.309734,188996.348744,0.039010,0x4056d3,48,100.000000,1,1,0.054571,1.200000,0.800000,cat,15,7fff,1,1,30097408,30187520,90112,207518023680,207518113792,90112,207518023680,207518113792,90112,-1,-1,-1
2400,4,600,3,4,4,188996.302758,188996.334409,0.031651,0x4056d3,56,100.000000,1,1,0.054571,1.200000,0.800000,cat,1,1,1,1,1622016,1622016,0,284714360832,284714360832,0,284714360832,284714360832,0,-1,-1,-1
2401,5,600,0,4,4,188996.444406,188996.465811,0.021405,0x40573a,32,100.000000,1,1,0.064753,1.200000,0.800000,cat,1,1,1,1,2433024,2433024,0,276781531136,276781711360,180224,276781621248,276781711360,90112,-1,-1,-1
2401,5,600,1,4,4,188996.451303,188996.484494,0.033191,0x40573a,40,100.000000,1,1,0.064753,1.200000,0.800000,cat,15,7fff,1,1,30547968,30638080,90112,197559566336,197559566336,0,197559566336,197559566336,0,-1,-1,-1
2401,5,600,2,4,4,188996.435880,188996.466652,0.030772,0x40573a,48,100.000000,1,1,0.064753,1.200000,0.800000,cat,15,7fff,1,1,30187520,30187520,0,207518113792,207518113792,0,207518113792,207518113792,0,-1,-1,-1
2401,5,600,3,4,4,188996.419741,188996.440698,0.020957,0x40573a,56,100.000000,1,1,0.064753,1.200000,0.800000,cat,1,1,1,1,1622016,1622016,0,284714360832,284714360832,0,284714360832,284714360832,0,-1,-1,-1
2798,2,700,0,4,4,220289.047810,220612.088834,165.368895,0x4055d2,0,100.000000,1,1,323.683270,1.200000,0.800000,cat,1,1,1,1,2793472,1531904,3424256,322678636544,323150192640,468221952,322678636544,323150192640,468221952,-1,-1,-1
2798,2,700,1,4,4,220289.044940,220612.726971,314.794355,0x4055d2,40,100.000000,1,1,323.683270,1.200000,0.800000,cat,15,7fff,1,1,29917184,30367744,90112,230525870080,230860185600,334045184,230525870080,230860185600,334045184,-1,-1,-1
2798,2,700,2,4,4,220289.043701,220612.658462,320.780714,0x4055d2,48,100.000000,1,1,323.683270,1.200000,0.800000,cat,15,7fff,1,1,30277632,30007296,630784,241815732224,242144550912,328728576,241815732224,242144550912,328728576,-1,-1,-1
2798,2,700,3,4,4,220289.055954,220612.073697,163.846618,0x4055d2,56,100.000000,1,1,323.683270,1.200000,0.800000,cat,1,1,1,1,1261568,2433024,4055040,331793735680,332267364352,469843968,331793735680,332267364352,469934080,-1,-1,-1
2799,3,700,0,4,4,220612.838571,220613.179111,0.340540,0x405623,0,100.000000,1,1,0.427932,1.200000,0.800000,cat,1,1,1,1,1531904,1441792,-90112,323150553088,323151183872,630784,323150553088,323151183872,630784,-1,-1,-1
2799,3,700,1,4,4,220612.861874,220613.254429,0.392555,0x405623,40,100.000000,1,1,0.427932,1.200000,0.800000,cat,15,7fff,1,1,30367744,30457856,90112,230860185600,230860636160,450560,230860185600,230860636160,450560,-1,-1,-1
2799,3,700,2,4,4,220612.869604,220613.266503,0.396899,0x405623,48,100.000000,1,1,0.427932,1.200000,0.800000,cat,15,7fff,1,1,29917184,30187520,270336,242144641024,242144911360,270336,242144641024,242144911360,270336,-1,-1,-1
2799,3,700,3,4,4,220612.847227,220613.149062,0.301835,0x405623,56,100.000000,1,1,0.427932,1.200000,0.800000,cat,1,1,1,1,2433024,2523136,90112,332267454464,332267995136,540672,332267454464,332267995136,540672,-1,-1,-1
2800,4,700,0,4,4,220613.366773,220613.396203,0.029430,0x4056d3,0,100.000000,1,1,0.066756,1.200000,0.800000,cat,1,1,1,1,1531904,1531904,0,323152175104,323152265216,90112,323152175104,323152265216,90112,-1,-1,-1
2800,4,700,1,4,4,220613.392792,220613.433529,0.040737,0x4056d3,40,100.000000,1,1,0.066756,1.200000,0.800000,cat,15,7fff,1,1,30187520,30187520,0,230860726272,230860726272,0,230860726272,230860726272,0,-1,-1,-1
