parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,cpu_id,target_mb_percent,resource_applied,resctrl_enabled,region_wall_ms,resctrl_enable_ms,resctrl_disable_ms,resource_kind,target_l3_ways,target_l3_mask,mon_valid,mon_l3_domains,mon_start_llc_occupancy_bytes,mon_end_llc_occupancy_bytes,mon_llc_occupancy_delta_bytes,mon_start_mbm_total_bytes,mon_end_mbm_total_bytes,mon_mbm_total_delta_bytes,mon_start_mbm_local_bytes,mon_end_mbm_local_bytes,mon_mbm_local_delta_bytes,mon_start_mbm_remote_bytes,mon_end_mbm_remote_bytes,mon_mbm_remote_delta_bytes
3200,4,800,3,4,4,252361.823626,252361.857000,0.033374,0x4056d3,56,100.000000,1,1,0.065709,1.200000,0.800000,cat,1,1,1,1,2162688,2162688,0,381259546624,381259546624,0,381259546624,381259546624,0,-1,-1,-1
3201,5,800,0,4,4,252361.946536,252361.967038,0.020502,0x40573a,32,100.000000,1,1,0.046604,1.200000,0.800000,cat,1,1,1,1,2523136,2523136,0,341848612864,341848612864,0,341848612864,341848612864,0,-1,-1,-1
3201,5,800,1,4,4,252361.958775,252361.993140,0.034365,0x40573a,40,100.000000,1,1,0.046604,1.200000,0.800000,cat,7,fe,1,1,30638080,30638080,0,261014634496,261014634496,0,261014634496,261014634496,0,-1,-1,-1
3201,5,800,2,4,4,252361.948509,252361.978936,0.030427,0x40573a,48,100.000000,1,1,0.046604,1.200000,0.800000,cat,7,7f00,1,1,29646848,29827072,180224,172244041728,172244041728,0,172244041728,172244041728,0,-1,-1,-1
3201,5,800,3,4,4,252361.951315,252361.971030,0.019715,0x40573a,56,100.000000,1,1,0.046604,1.200000,0.800000,cat,1,1,1,1,2162688,2162688,0,381259546624,381259546624,0,381259546624,381259546624,0,-1,-1,-1
3598,2,900,0,4,4,284016.860856,284336.616084,163.687398,0x4055d2,0,100.000000,1,1,320.394765,1.200000,0.800000,cat,1,1,1,1,2523136,2883584,540672,384361381888,384792027136,430284800,384361381888,384792027136,430014464,-1,-1,-1
3598,2,900,1,4,4,284016.864675,284337.250294,317.383342,0x4055d2,8,100.000000,1,1,320.394765,1.200000,0.800000,cat,7,fe,1,1,31178752,30547968,720896,297196494848,297521438720,324853760,297196494848,297521438720,324583424,-1,-1,-1
3598,2,900,2,4,4,284016.861896,284337.192696,312.537427,0x4055d2,48,100.000000,1,1,320.394765,1.200000,0.800000,cat,7,7f00,1,1,29286400,29106176,270336,195602874368,195816169472,213204992,195602874368,195816169472,213204992,-1,-1,-1
3598,2,900,3,4,4,284016.855529,284336.591127,162.899842,0x4055d2,56,100.000000,1,1,320.394765,1.200000,0.800000,cat,1,1,1,1,2613248,2703360,1982464,428583485440,429061799936,477503488,428583485440,429061799936,477503488,-1,-1,-1
3599,3,900,0,4,4,284337.367056,284337.660385,0.293329,0x405623,0,100.000000,1,1,0.404905,1.200000,0.800000,cat,1,1,1,1,3063808,2613248,-450560,384792477696,384793198592,720896,384792567808,384793198592,630784,-1,-1,-1
3599,3,900,1,4,4,284337.398278,284337.771961,0.373683,0x405623,8,100.000000,1,1,0.404905,1.200000,0.800000,cat,7,fe,1,1,30457856,30908416,450560,297521528832,297522339840,811008,297521528832,297522339840,811008,-1,-1,-1
3599,3,900,2,4,4,284337.375753,284337.741760,0.366007,0x405623,48,100.000000,1,1,0.404905,1.200000,0.800000,cat,7,7f00,1,1,29286400,29376512,90112,195816169472,195816439808,270336,195816169472,195816439808,270336,-1,-1,-1
3599,3,900,3,4,4,284337.388548,284337.680142,0.291594,0x405623,56,100.000000,1,1,0.404905,1.200000,0.800000,cat,1,1,1,1,2973696,2883584,-90112,429061799936,429062610944,811008,429061799936,429062610944,811008,-1,-1,-1
3600,4,900,0,4,4,284337.874317,284337.901125,0.026808,0x4056d3,0,100.000000,1,1,0.073750,1.200000,0.800000,cat,1,1,1,1,2613248,2613248,0,384793649152,384793739264,90112,384793649152,384793739264,90112,-1,-1,-1
3600,4,900,1,4,4,284337.906770,284337.948067,0.041297,0x4056d3,8,100.000000,1,1,0.073750,1.200000,0.800000,cat,7,fe,1,1,30998528,30998528,0,297522429952,297522520064,90112,297522429952,297522520064,90112,-1,-1,-1
3600,4,900,2,4,4,284337.899360,284337.939215,0.039855,0x4056d3,48,100.000000,1,1,0.073750,1.200000,0.800000,cat,7,7f00,1,1,29466624,29466624,0,195816439808,195816439808,0,195816439808,195816439808,0,-1,-1,-1
3600,4,900,3,4,4,284337.889445,284337.923034,0.033589,0x4056d3,56,100.000000,1,1,0.073750,1.200000,0.800000,cat,1,1,1,1,2883584,2883584,0,429062610944,429062791168,180224,429062610944,429062791168,180224,-1,-1,-1
3601,5,900,0,4,4,284338.008508,284338.028917,0.020409,0x40573a,0,100.000000,1,1,0.058417,1.200000,0.800000,cat,1,1,1,1,2613248,2613248,0,384793739264,384793739264,0,384793739264,384793739264,0,-1,-1,-1
3601,5,900,1,4,4,284338.033706,284338.066925,0.033219,0x40573a,8,100.000000,1,1,0.058417,1.200000,0.800000,cat,7,fe,1,1,30818304,30908416,90112,297522610176,297522700288,90112,297522610176,297522700288,90112,-1,-1,-1
3601,5,900,2,4,4,284338.017032,284338.048669,0.031637,0x40573a,48,100.000000,1,1,0.058417,1.200000,0.800000,cat,7,7f00,1,1,29376512,29646848,270336,195816529920,195816529920,0,195816529920,195816529920,0,-1,-1,-1
3601,5,900,3,4,4,284338.026138,284338.045791,0.019653,0x40573a,56,100.000000,1,1,0.058417,1.200000,0.800000,cat,1,1,1,1,2883584,2883584,0,429062791168,429062791168,0,429062791168,429062791168,0,-1,-1,-1
3998,2,1000,0,4,4,315577.253579,315895.391091,166.930294,0x4055d2,32,100.000000,1,1,318.777658,1.200000,0.800000,cat,1,1,1,1,2162688,2523136,90112,427277312000,427710660608,432537600,427277312000,427710660608,432447488,-1,-1,-1
3998,2,1000,1,4,4,315577.256745,315896.023116,315.628494,0x4055d2,40,100.000000,1,1,318.777658,1.200000,0.800000,cat,7,fe,1,1,30998528,30187520,180224,330147299328,330484678656,337379328,330147299328,330484678656,337289216,-1,-1,-1
3998,2,1000,2,4,4,315577.249412,315895.967867,313.435840,0x4055d2,48,100.000000,1,1,318.777658,1.200000,0.800000,cat,7,7f00,1,1,30007296,29376512,180224,217335996416,217545146368,208969728,217335996416,217545146368,208969728,-1,-1,-1
3998,2,1000,3,4,4,315577.245458,315895.363699,162.520524,0x4055d2,56,100.000000,1,1,318.777658,1.200000,0.800000,cat,1,1,1,1,2793472,2342912,360448,476294275072,476767092736,472727552,476294275072,476767092736,472727552,-1,-1,-1
3999,3,1000,0,4,4,315896.134465,315896.427828,0.293363,0x405623,32,100.000000,1,1,0.393613,1.200000,0.800000,cat,1,1,1,1,2703360,2613248,-90112,427711021056,427711651840,630784,427711021056,427711651840,630784,-1,-1,-1
3999,3,1000,1,4,4,315896.154314,315896.522447,0.368133,0x405623,40,100.000000,1,1,0.393613,1.200000,0.800000,cat,7,fe,1,1,30277632,30908416,630784,330484678656,330485219328,540672,330484678656,330485219328,540672,-1,-1,-1
3999,3,1000,2,4,4,315896.160644,315896.528078,0.367434,0x405623,48,100.000000,1,1,0.393613,1.200000,0.800000,cat,7,7f00,1,1,29556736,29827072,270336,217545146368,217545506816,360448,217545146368,217545506816,360448,-1,-1,-1
3999,3,1000,3,4,4,315896.141875,315896.429659,0.287784,0x405623,56,100.000000,1,1,0.393613,1.200000,0.800000,cat,1,1,1,1,2342912,2703360,360448,476767092736,476767543296,450560,476767092736,476767543296,450560,-1,-1,-1
4000,4,1000,0,4,4,315896.641197,315896.672701,0.031504,0x4056d3,32,100.000000,1,1,0.064110,1.200000,0.800000,cat,1,1,1,1,2703360,2703360,0,427712282624,427712372736,90112,427712282624,427712372736,90112,-1,-1,-1
4000,4,1000,1,4,4,315896.658255,315896.697671,0.039416,0x4056d3,40,100.000000,1,1,0.064110,1.200000,0.800000,cat,7,fe,1,1,30908416,30998528,90112,330485219328,330485219328,0,330485219328,330485219328,0,-1,-1,-1
4000,4,1000,2,4,4,315896.665495,315896.705307,0.039812,0x4056d3,48,100.000000,1,1,0.064110,1.200000,0.800000,cat,7,7f00,1,1,29827072,29917184,90112,217545506816,217545506816,0,217545506816,217545506816,0,-1,-1,-1
