parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,pmu_valid,pmu_llc_references,pmu_llc_misses,pmu_llc_hits
398,2,100,0,4,4,22345.569280,22567.874360,65.856180,0x404f28,1,12059555,4580005,7479550
398,2,100,1,4,4,22345.691082,22570.334993,220.245300,0x404f28,1,36249588,18647462,17602126
398,2,100,2,4,4,22345.848099,22570.250925,221.957643,0x404f28,1,36118669,18515469,17603200
398,2,100,3,4,4,22345.452621,22567.857465,65.492257,0x404f28,1,12734606,5277657,7456949
399,3,100,0,4,4,22570.436233,22570.576201,0.139968,0x404f80,1,9245,3997,5248
399,3,100,1,4,4,22570.435840,22570.774895,0.339055,0x404f80,1,20947,9574,11373
399,3,100,2,4,4,22570.435719,22570.768684,0.332965,0x404f80,1,20836,9977,10859
399,3,100,3,4,4,22570.435811,22570.551252,0.115441,0x404f80,1,8168,3241,4927
400,4,100,0,4,4,22570.826493,22570.849153,0.022660,0x405030,1,684,578,106
400,4,100,1,4,4,22570.826570,22570.856458,0.029888,0x405030,1,325,205,120
400,4,100,2,4,4,22570.826398,22570.856619,0.030221,0x405030,1,405,277,128
400,4,100,3,4,4,22570.825887,22570.847080,0.021193,0x405030,1,249,203,46
401,5,100,0,4,4,22570.868054,22570.889864,0.021810,0x405097,1,129,73,56
401,5,100,1,4,4,22570.867962,22570.901327,0.033365,0x405097,1,1682,614,1068
401,5,100,2,4,4,22570.867990,22570.902307,0.034317,0x405097,1,1522,461,1061
401,5,100,3,4,4,22570.867239,22570.888517,0.021278,0x405097,1,386,237,149
798,2,200,0,4,4,44548.093212,44766.791905,65.042352,0x404f28,1,12054687,4562807,7491880
798,2,200,1,4,4,44548.092360,44769.260396,217.356960,0x404f28,1,36245586,18621614,17623972
798,2,200,2,4,4,44548.091980,44769.175490,217.875465,0x404f28,1,36112514,18452955,17659559
798,2,200,3,4,4,44548.092325,44766.789989,63.266297,0x404f28,1,12717248,5260643,7456605
799,3,200,0,4,4,44769.327563,44769.473733,0.146170,0x404f80,1,9213,4039,5174
799,3,200,1,4,4,44769.327634,44769.664588,0.336954,0x404f80,1,21017,9591,11426
799,3,200,2,4,4,44769.327855,44769.658598,0.330743,0x404f80,1,20898,10065,10833
799,3,200,3,4,4,44769.327837,44769.443482,0.115645,0x404f80,1,8167,3247,4920
800,4,200,0,4,4,44769.715740,44769.738034,0.022294,0x405030,1,626,536,90
800,4,200,1,4,4,44769.715968,44769.743543,0.027575,0x405030,1,259,198,61
800,4,200,2,4,4,44769.715940,44769.744045,0.028105,0x405030,1,351,241,110
800,4,200,3,4,4,44769.715641,44769.735756,0.020115,0x405030,1,217,191,26
801,5,200,0,4,4,44769.753968,44769.775558,0.021590,0x405097,1,511,461,50
801,5,200,1,4,4,44769.754775,44769.787185,0.032410,0x405097,1,1815,738,1077
801,5,200,2,4,4,44769.754868,44769.786455,0.031587,0x405097,1,1502,466,1036
801,5,200,3,4,4,44769.754114,44769.774838,0.020724,0x405097,1,388,247,141
1198,2,300,0,4,4,66670.552340,66891.539864,63.918555,0x404f28,1,12049433,4566779,7482654
1198,2,300,1,4,4,66670.551098,66894.018223,219.751732,0x404f28,1,36242727,18566627,17676100
1198,2,300,2,4,4,66670.550511,66893.931928,221.652658,0x404f28,1,36119400,18416796,17702604
1198,2,300,3,4,4,66670.550890,66891.530369,64.512332,0x404f28,1,12726901,5257664,7469237
1199,3,300,0,4,4,66894.086406,66894.227953,0.141547,0x404f80,1,9271,3986,5285
1199,3,300,1,4,4,66894.087026,66894.424528,0.337502,0x404f80,1,21061,9496,11565
1199,3,300,2,4,4,66894.086421,66894.420559,0.334138,0x404f80,1,20917,10043,10874
1199,3,300,3,4,4,66894.086320,66894.200770,0.114450,0x404f80,1,8154,3214,4940
1200,4,300,0,4,4,66894.478050,66894.505553,0.027503,0x405030,1,1484,1324,160
1200,4,300,1,4,4,66894.477960,66894.505483,0.027523,0x405030,1,240,155,85
1200,4,300,2,4,4,66894.477858,66894.506169,0.028311,0x405030,1,380,292,88
1200,4,300,3,4,4,66894.477493,66894.497542,0.020049,0x405030,1,247,207,40
1201,5,300,0,4,4,66894.517000,66894.538215,0.021215,0x405097,1,83,29,54
1201,5,300,1,4,4,66894.517374,66894.549157,0.031783,0x405097,1,2096,984,1112
1201,5,300,2,4,4,66894.517332,66894.549097,0.031765,0x405097,1,1487,459,1028
1201,5,300,3,4,4,66894.516790,66894.537669,0.020879,0x405097,1,341,194,147
1598,2,400,0,4,4,88840.443865,89062.885954,64.055280,0x404f28,1,12044170,4572136,7472034
1598,2,400,1,4,4,88840.443717,89065.367680,219.591904,0x404f28,1,36250311,18584443,17665868
1598,2,400,2,4,4,88840.443833,89065.286887,223.099788,0x404f28,1,36125252,18476360,17648892
1598,2,400,3,4,4,88840.443576,89062.882585,64.706242,0x404f28,1,12727449,5258704,7468745
1599,3,400,0,4,4,89065.446769,89065.591062,0.144293,0x404f80,1,9202,4086,5116
1599,3,400,1,4,4,89065.446859,89065.780241,0.333382,0x404f80,1,20992,9643,11349
1599,3,400,2,4,4,89065.446845,89065.775264,0.328419,0x404f80,1,20902,9949,10953
1599,3,400,3,4,4,89065.446689,89065.565920,0.119231,0x404f80,1,8180,3351,4829
1600,4,400,0,4,4,89065.831463,89065.853542,0.022079,0x405030,1,592,476,116
1600,4,400,1,4,4,89065.831229,89065.859048,0.027819,0x405030,1,272,184,88
1600,4,400,2,4,4,89065.831275,89065.859843,0.028568,0x405030,1,342,248,94
