parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,pmu_valid,pmu_llc_references,pmu_llc_misses,pmu_llc_hits
398,2,100,0,4,4,15394.064885,15548.457686,80.759093,0x405598,1,3277208,149694,3127514
398,2,100,1,4,4,15393.937619,15548.871083,154.277415,0x405598,1,10013482,692270,9321212
398,2,100,2,4,4,15393.822932,15548.831807,153.351778,0x405598,1,9847693,611271,9236422
398,2,100,3,4,4,15394.189734,15548.457488,79.375953,0x405598,1,3559663,175362,3384301
399,3,100,0,4,4,15548.939448,15549.122549,0.183101,0x4055f0,1,10929,773,10156
399,3,100,1,4,4,15548.939620,15549.240730,0.301110,0x4055f0,1,23931,2492,21439
399,3,100,2,4,4,15548.939534,15549.248968,0.309434,0x4055f0,1,24949,2660,22289
399,3,100,3,4,4,15548.939481,15549.111252,0.171771,0x4055f0,1,9757,1026,8731
400,4,100,0,4,4,15549.284410,15549.306771,0.022361,0x4056a0,1,753,256,497
400,4,100,1,4,4,15549.284718,15549.314026,0.029308,0x4056a0,1,473,79,394
400,4,100,2,4,4,15549.284778,15549.315065,0.030287,0x4056a0,1,732,99,633
400,4,100,3,4,4,15549.284044,15549.305096,0.021052,0x4056a0,1,544,189,355
401,5,100,0,4,4,15549.326990,15549.354195,0.027205,0x405707,1,111,13,98
401,5,100,1,4,4,15549.327758,15549.374491,0.046733,0x405707,1,2171,266,1905
401,5,100,2,4,4,15549.327520,15549.375576,0.048056,0x405707,1,1539,82,1457
401,5,100,3,4,4,15549.326932,15549.361985,0.035053,0x405707,1,322,45,277
798,2,200,0,4,4,31105.365820,31259.057433,81.079717,0x405598,1,3266081,148394,3117687
798,2,200,1,4,4,31105.365598,31259.467379,153.504580,0x405598,1,10017049,681253,9335796
798,2,200,2,4,4,31105.365619,31259.426778,152.359719,0x405598,1,9838868,602160,9236708
798,2,200,3,4,4,31105.366524,31259.060283,78.320870,0x405598,1,3556835,169222,3387613
799,3,200,0,4,4,31259.506712,31259.692423,0.185711,0x4055f0,1,10639,666,9973
799,3,200,1,4,4,31259.507166,31259.815622,0.308456,0x4055f0,1,23878,2470,21408
799,3,200,2,4,4,31259.506973,31259.821171,0.314198,0x4055f0,1,24616,2568,22048
799,3,200,3,4,4,31259.506484,31259.687597,0.181113,0x4055f0,1,10013,1015,8998
800,4,200,0,4,4,31259.858981,31259.880076,0.021095,0x4056a0,1,783,264,519
800,4,200,1,4,4,31259.858648,31259.885962,0.027314,0x4056a0,1,410,58,352
800,4,200,2,4,4,31259.858581,31259.886723,0.028142,0x4056a0,1,653,84,569
800,4,200,3,4,4,31259.858685,31259.881047,0.022362,0x4056a0,1,916,242,674
801,5,200,0,4,4,31259.897763,31259.924134,0.026371,0x405707,1,78,16,62
801,5,200,1,4,4,31259.898391,31259.942437,0.044046,0x405707,1,2198,206,1992
801,5,200,2,4,4,31259.898435,31259.943337,0.044902,0x405707,1,1598,82,1516
801,5,200,3,4,4,31259.898531,31259.935241,0.036710,0x405707,1,224,5,219
1198,2,300,0,4,4,46793.929459,46949.357983,81.127463,0x405598,1,3279115,150701,3128414
1198,2,300,1,4,4,46793.929139,46949.764820,154.773206,0x405598,1,10010236,697288,9312948
1198,2,300,2,4,4,46793.929044,46949.727759,154.043195,0x405598,1,9845155,616229,9228926
1198,2,300,3,4,4,46793.929233,46949.359944,78.189228,0x405598,1,3559338,171438,3387900
1199,3,300,0,4,4,46949.807466,46949.993594,0.186128,0x4055f0,1,10541,744,9797
1199,3,300,1,4,4,46949.807544,46950.111441,0.303897,0x4055f0,1,23426,2437,20989
1199,3,300,2,4,4,46949.807609,46950.119633,0.312024,0x4055f0,1,24607,2696,21911
1199,3,300,3,4,4,46949.807363,46949.985967,0.178604,0x4055f0,1,10091,1100,8991
1200,4,300,0,4,4,46950.165094,46950.186057,0.020963,0x4056a0,1,709,229,480
