parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,cpu_id,target_mb_percent,resource_applied,resctrl_enabled,region_wall_ms,resctrl_enable_ms,resctrl_disable_ms,resource_kind,target_l3_ways,target_l3_mask,mon_valid,mon_l3_domains,mon_start_llc_occupancy_bytes,mon_end_llc_occupancy_bytes,mon_llc_occupancy_delta_bytes,mon_start_mbm_total_bytes,mon_end_mbm_total_bytes,mon_mbm_total_delta_bytes,mon_start_mbm_local_bytes,mon_end_mbm_local_bytes,mon_mbm_local_delta_bytes,mon_start_mbm_remote_bytes,mon_end_mbm_remote_bytes,mon_mbm_remote_delta_bytes
799,3,200,1,4,4,983.306860,983.501410,0.194550,0x405623,40,100.000000,1,1,0.214142,1.200000,0.800000,cat,15,7fff,1,1,360448,360448,0,8650752,8650752,0,8650752,8650752,0,-1,-1,-1
799,3,200,2,4,4,983.293396,983.485039,0.191643,0x405623,48,100.000000,1,1,0.214142,1.200000,0.800000,cat,15,7fff,1,1,540672,540672,0,19464192,19464192,0,19464192,19464192,0,-1,-1,-1
799,3,200,3,4,4,983.304412,983.458458,0.154046,0x405623,56,100.000000,1,1,0.214142,1.200000,0.800000,cat,1,1,1,1,90112,90112,0,18112512,18112512,0,18112512,18112512,0,-1,-1,-1
800,4,200,0,4,4,983.607919,983.647312,0.039393,0x4056d3,32,100.000000,1,1,0.063234,1.200000,0.800000,cat,1,1,1,1,1622016,1531904,-90112,186261504,186261504,0,186261504,186261504,0,-1,-1,-1
800,4,200,1,4,4,983.600217,983.642537,0.042320,0x4056d3,40,100.000000,1,1,0.063234,1.200000,0.800000,cat,15,7fff,1,1,450560,450560,0,8650752,8650752,0,8650752,8650752,0,-1,-1,-1
800,4,200,2,4,4,983.590383,983.632581,0.042198,0x4056d3,48,100.000000,1,1,0.063234,1.200000,0.800000,cat,15,7fff,1,1,540672,540672,0,19464192,19464192,0,19464192,19464192,0,-1,-1,-1
800,4,200,3,4,4,983.584078,983.618654,0.034576,0x4056d3,56,100.000000,1,1,0.063234,1.200000,0.800000,cat,1,1,1,1,90112,90112,0,18112512,18112512,0,18112512,18112512,0,-1,-1,-1
801,5,200,0,4,4,983.728285,983.752989,0.024704,0x40573a,32,100.000000,1,1,0.056752,1.200000,0.800000,cat,1,1,1,1,1531904,1531904,0,186261504,186261504,0,186261504,186261504,0,-1,-1,-1
801,5,200,1,4,4,983.747611,983.780305,0.032694,0x40573a,40,100.000000,1,1,0.056752,1.200000,0.800000,cat,15,7fff,1,1,450560,540672,90112,8650752,8650752,0,8650752,8650752,0,-1,-1,-1
801,5,200,2,4,4,983.750768,983.785037,0.034269,0x40573a,48,100.000000,1,1,0.056752,1.200000,0.800000,cat,15,7fff,1,1,540672,630784,90112,19464192,19464192,0,19464192,19464192,0,-1,-1,-1
801,5,200,3,4,4,983.739227,983.763849,0.024622,0x40573a,56,100.000000,1,1,0.056752,1.200000,0.800000,cat,1,1,1,1,90112,90112,0,18112512,18112512,0,18112512,18112512,0,-1,-1,-1
1198,2,300,0,4,4,1452.737749,1458.454901,2.952700,0x4055d2,32,100.000000,1,1,5.742361,1.200000,0.800000,cat,1,1,1,1,1171456,2162688,360448,273850368,274120704,180224,273850368,274120704,180224,-1,-1,-1
1198,2,300,1,4,4,1452.737859,1458.464024,3.844246,0x4055d2,40,100.000000,1,1,5.742361,1.200000,0.800000,cat,15,7fff,1,1,540672,450560,270336,12165120,12165120,0,12165120,12165120,0,-1,-1,-1
1198,2,300,2,4,4,1452.721663,1458.463017,3.882037,0x4055d2,48,100.000000,1,1,5.742361,1.200000,0.800000,cat,15,7fff,1,1,630784,991232,270336,25231360,25411584,180224,25231360,25411584,180224,-1,-1,-1
1198,2,300,3,4,4,1452.724986,1458.452466,2.979535,0x4055d2,56,100.000000,1,1,5.742361,1.200000,0.800000,cat,1,1,1,1,90112,90112,0,26763264,26853376,90112,26763264,26853376,90112,-1,-1,-1
1199,3,300,0,4,4,1458.558878,1458.702923,0.144045,0x405623,32,100.000000,1,1,0.220329,1.200000,0.800000,cat,1,1,1,1,2072576,2252800,180224,274300928,274391040,90112,274300928,274391040,90112,-1,-1,-1
1199,3,300,1,4,4,1458.568319,1458.759719,0.191400,0x405623,40,100.000000,1,1,0.220329,1.200000,0.800000,cat,15,7fff,1,1,360448,540672,180224,12165120,12165120,0,12165120,12165120,0,-1,-1,-1
1199,3,300,2,4,4,1458.575854,1458.771476,0.195622,0x405623,16,100.000000,1,1,0.220329,1.200000,0.800000,cat,15,7fff,1,1,1081344,1081344,0,25411584,25411584,0,25411584,25411584,0,-1,-1,-1
1199,3,300,3,4,4,1458.551147,1458.694497,0.143350,0x405623,56,100.000000,1,1,0.220329,1.200000,0.800000,cat,1,1,1,1,90112,90112,0,26853376,26853376,0,26853376,26853376,0,-1,-1,-1
1200,4,300,0,4,4,1458.850268,1458.876683,0.026415,0x4056d3,32,100.000000,1,1,0.060435,1.200000,0.800000,cat,1,1,1,1,1892352,1892352,0,274661376,274661376,0,274661376,274661376,0,-1,-1,-1
1200,4,300,1,4,4,1458.872572,1458.910703,0.038131,0x4056d3,40,100.000000,1,1,0.060435,1.200000,0.800000,cat,15,7fff,1,1,540672,540672,0,12165120,12165120,0,12165120,12165120,0,-1,-1,-1
1200,4,300,2,4,4,1458.866563,1458.906185,0.039622,0x4056d3,16,100.000000,1,1,0.060435,1.200000,0.800000,cat,15,7fff,1,1,1081344,1081344,0,25411584,25411584,0,25411584,25411584,0,-1,-1,-1
1200,4,300,3,4,4,1458.858284,1458.892530,0.034246,0x4056d3,56,100.000000,1,1,0.060435,1.200000,0.800000,cat,1,1,1,1,90112,90112,0,26853376,26853376,0,26853376,26853376,0,-1,-1,-1
1201,5,300,0,4,4,1458.988279,1459.008894,0.020615,0x40573a,32,100.000000,1,1,0.050772,1.200000,0.800000,cat,1,1,1,1,1712128,1712128,0,274661376,274661376,0,274661376,274661376,0,-1,-1,-1
1201,5,300,1,4,4,1459.001951,1459.032021,0.030070,0x40573a,40,100.000000,1,1,0.050772,1.200000,0.800000,cat,15,7fff,1,1,540672,540672,0,12165120,12165120,0,12165120,12165120,0,-1,-1,-1
1201,5,300,2,4,4,1458.996453,1459.030136,0.033683,0x40573a,16,100.000000,1,1,0.050772,1.200000,0.800000,cat,15,7fff,1,1,1081344,1081344,0,25411584,25411584,0,25411584,25411584,0,-1,-1,-1
1201,5,300,3,4,4,1458.981249,1459.001851,0.020602,0x40573a,56,100.000000,1,1,0.050772,1.200000,0.800000,cat,1,1,1,1,90112,90112,0,26853376,26853376,0,26853376,26853376,0,-1,-1,-1
1598,2,400,0,4,4,1926.539649,1931.973736,2.841482,0x4055d2,32,100.000000,1,1,5.461513,1.200000,0.800000,cat,1,1,1,1,1622016,2342912,1081344,362250240,362520576,180224,362250240,362520576,180224,-1,-1,-1
1598,2,400,1,4,4,1926.540083,1931.977836,3.597360,0x4055d2,40,100.000000,1,1,5.461513,1.200000,0.800000,cat,15,7fff,1,1,540672,450560,90112,14237696,14237696,0,14237696,14237696,0,-1,-1,-1
1598,2,400,2,4,4,1926.535047,1931.984207,3.716866,0x4055d2,16,100.000000,1,1,5.461513,1.200000,0.800000,cat,15,7fff,1,1,811008,991232,180224,30547968,30728192,180224,30547968,30728192,180224,-1,-1,-1
