parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,cpu_id,target_mhz,resource_applied
7998,2,2000,3,4,4,7263.778665,7266.359678,2.090436,0x4051e7,56,0.000000,0
7999,3,2000,0,4,4,7266.381848,7266.512103,0.130255,0x405228,32,0.000000,0
7999,3,2000,1,4,4,7266.381898,7266.518100,0.136202,0x405228,8,4800.000000,0
7999,3,2000,2,4,4,7266.381781,7266.507484,0.125703,0x405228,16,0.000000,0
7999,3,2000,3,4,4,7266.381474,7266.507420,0.125946,0x405228,56,0.000000,0
8000,4,2000,0,4,4,7266.540299,7266.560051,0.019752,0x4052de,32,0.000000,0
8000,4,2000,1,4,4,7266.540315,7266.563904,0.023589,0x4052de,8,4800.000000,0
8000,4,2000,2,4,4,7266.540323,7266.561017,0.020694,0x4052de,16,0.000000,0
8000,4,2000,3,4,4,7266.539919,7266.558088,0.018169,0x4052de,56,0.000000,0
8001,5,2000,0,4,4,7266.574882,7266.594185,0.019303,0x405330,32,0.000000,0
8001,5,2000,1,4,4,7266.574811,7266.599610,0.024799,0x405330,8,4800.000000,0
8001,5,2000,2,4,4,7266.574934,7266.593665,0.018731,0x405330,16,0.000000,0
8001,5,2000,3,4,4,7266.574606,7266.592761,0.018155,0x405330,56,0.000000,0
