region_id,region,common_events,measure_wall_mean_ms,resctrl_wall_mean_ms,delta_wall_mean_ms,delta_wall_mean_pct,faster_events,slower_events,delta_max_thread_mean_ms,delta_mean_thread_mean_ms,delta_imbalance_mean_ms,delta_llc_miss_rate_pct_point_mean,resctrl_target_mean,resctrl_target_min,resctrl_target_max,resctrl_applied_events
2,heat_update,10,167.20166580000333,172.1456833999975,4.9440175999941856,2.95691886581317,1,9,-0.3037245000000013,25.94072933125,-44.006256500000006,-0.4381550752134289,65.5625,30.0,100.0,10
3,importance,10,0.2926014999990002,0.33128329999744893,0.038681799998448695,13.21995956910025,3,7,0.03838080000000001,0.0050776562500000014,0.04651160000000001,-0.3040017956446883,62.1875,20.0,100.0,0
4,mark_refine,10,0.03183319999807281,0.05152369999777875,0.019690499999705936,61.855232904320026,0,10,0.0142046,0.0016941750000000002,0.0136017,-2.9579857153804436,34.9375,20.0,100.0,0
5,mark_coarsen,10,0.035316400001829604,0.038088999997489735,0.00277259999566013,7.850743551201404,3,7,0.0009185999999999997,0.0009838437499999995,0.0001416999999999998,3.1345855904541686,66.4375,30.0,100.0,0
