region_id,region,region_exec,measure_wall_ms,resctrl_wall_ms,delta_wall_ms,delta_wall_pct,measure_max_thread_ms,resctrl_max_thread_ms,delta_max_thread_ms,measure_mean_thread_ms,resctrl_mean_thread_ms,delta_mean_thread_ms,measure_imbalance_ms,resctrl_imbalance_ms,delta_imbalance_ms,measure_llc_miss_rate,resctrl_llc_miss_rate,delta_llc_miss_rate_pct_point,resctrl_target_mean,resctrl_target_min,resctrl_target_max,resctrl_applied_threads,resctrl_enabled_threads
5,mark_coarsen,900,0.026588000007905066,0.0283800000033807,0.001791999995475635,6.739882634808344,0.026045,0.026636,0.0005910000000000012,0.0228045,0.022847125,4.2625000000000995e-05,0.006016999999999998,0.006731999999999998,0.0007150000000000004,0.5588918380889184,0.5655522779416585,0.6660439852740119,61.25,40.0,100.0,0,0
5,mark_coarsen,1000,0.02646299998741597,0.02717099999426864,0.0007080000068526715,2.6754336514731847,0.025799,0.02614,0.000341000000000001,0.022688625,0.022818124999999998,0.00012949999999999767,0.005967,0.006232000000000001,0.00026500000000000135,0.5323893229166666,0.5540262616674577,2.163693875079109,61.25,40.0,100.0,0,0
5,mark_coarsen,1100,0.02610899999854155,0.02969999998458661,0.0035909999860450625,13.75387792043225,0.025446,0.028377,0.0029309999999999996,0.0226751875,0.0246841875,0.0020090000000000004,0.005493000000000001,0.006734999999999998,0.0012419999999999966,0.5125,0.5251822398939695,1.268223989396955,61.25,40.0,100.0,0,0
5,mark_coarsen,1200,0.025833000021521002,0.0324630000104662,0.006629999988945201,25.664847224177866,0.025123,0.029641,0.004518000000000001,0.02244675,0.0245345,0.0020877499999999993,0.005201000000000001,0.008082000000000002,0.0028810000000000016,0.5091299677765844,0.49055011812352345,-1.857984965306092,61.25,40.0,100.0,0,0
5,mark_coarsen,1300,0.02649099999689497,0.03003500000340864,0.00354400000651367,13.378128447129459,0.025723,0.028569,0.0028460000000000013,0.0226255625,0.023186125000000002,0.0005605625000000003,0.005743999999999999,0.008593,0.002849000000000001,0.45263777211217887,0.4904555866632731,3.781781455109423,61.25,40.0,100.0,0,0
5,mark_coarsen,1400,0.03206199998385273,0.02929999999469146,-0.002761999989161268,-8.614559261905946,0.031707,0.026682,-0.005024999999999998,0.0272988125,0.0241314375,-0.003167375,0.008167999999999998,0.005049000000000001,-0.0031189999999999968,0.38447932787972583,0.4577599388379205,7.328061095819466,61.25,40.0,100.0,0,0
5,mark_coarsen,1500,0.02602600000682287,0.02630900000804104,0.00028300000121816993,1.087374168692768,0.025678,0.025971,0.0002930000000000016,0.0224703125,0.022376875,-9.343749999999804e-05,0.005696,0.005990000000000002,0.0002940000000000026,0.4110702535320302,0.394711630580571,-1.6358622951459179,61.25,40.0,100.0,0,0
5,mark_coarsen,1600,0.02535899999202229,0.026039999997010455,0.0006810000049881637,2.6854371434299464,0.024478,0.024431,-4.699999999999843e-05,0.0220196875,0.022027,7.312500000002109e-06,0.004549000000000001,0.004523000000000003,-2.5999999999998247e-05,0.3600930773705643,0.3935083149669405,3.3415237596376213,61.25,40.0,100.0,0,0
5,mark_coarsen,1700,0.025205999991158023,0.027447000000393018,0.0022410000092349946,8.89074033968544,0.024738,0.026004,0.0012659999999999998,0.02214525,0.02375,0.001604750000000002,0.004896000000000001,0.004458,-0.0004380000000000009,0.36156000861883214,0.3615706597568268,0.00106511379946439,61.25,40.0,100.0,0,0
5,mark_coarsen,1800,0.02441700000781566,0.028325000021141022,0.003908000013325363,16.00524229870356,0.024178,0.026485,0.002307,0.0219018125,0.0230936875,0.001191875000000002,0.004418000000000002,0.006508,0.002089999999999998,0.3472613119722884,0.31209677419354837,-3.516453777874001,61.25,40.0,100.0,0,0
