parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,pmu_valid,pmu_llc_references,pmu_llc_misses,pmu_llc_hits
398,2,100,0,4,4,2742.082480,2769.080892,17.555782,0x404f48,1,2717048,14952,2702096
398,2,100,1,4,4,2742.361304,2769.166053,26.357507,0x404f48,1,4878737,26210,4852527
398,2,100,2,4,4,2742.487811,2769.150878,26.029823,0x404f48,1,4821539,23308,4798231
398,2,100,3,4,4,2742.202659,2769.067038,17.397049,0x404f48,1,2912496,12422,2900074
399,3,100,0,4,4,2769.228439,2769.332195,0.103756,0x404fa0,1,17115,117,16998
399,3,100,1,4,4,2769.228645,2769.374711,0.146066,0x404fa0,1,30654,279,30375
399,3,100,2,4,4,2769.228715,2769.374759,0.146044,0x404fa0,1,30817,215,30602
399,3,100,3,4,4,2769.228739,2769.316361,0.087622,0x404fa0,1,15158,199,14959
400,4,100,0,4,4,2769.406563,2769.440141,0.033578,0x405050,1,871,8,863
400,4,100,1,4,4,2769.406549,2769.448883,0.042334,0x405050,1,651,15,636
400,4,100,2,4,4,2769.406606,2769.449110,0.042504,0x405050,1,906,27,879
400,4,100,3,4,4,2769.406519,2769.434534,0.028015,0x405050,1,409,56,353
401,5,100,0,4,4,2769.460171,2769.484619,0.024448,0x4050b7,1,172,5,167
401,5,100,1,4,4,2769.460752,2769.494103,0.033351,0x4050b7,1,1816,47,1769
401,5,100,2,4,4,2769.460895,2769.495951,0.035056,0x4050b7,1,1363,18,1345
401,5,100,3,4,4,2769.460351,2769.485593,0.025242,0x4050b7,1,466,9,457
798,2,200,0,4,4,5402.853142,5428.661100,17.170863,0x404f48,1,2711156,14890,2696266
798,2,200,1,4,4,5402.853475,5428.744956,25.279940,0x404f48,1,4868278,25222,4843056
798,2,200,2,4,4,5402.853578,5428.728683,25.364120,0x404f48,1,4812687,22328,4790359
798,2,200,3,4,4,5402.852660,5428.648859,16.907733,0x404f48,1,2902817,11733,2891084
799,3,200,0,4,4,5428.772770,5428.881043,0.108273,0x404fa0,1,16001,118,15883
799,3,200,1,4,4,5428.773164,5428.918014,0.144850,0x404fa0,1,30615,239,30376
799,3,200,2,4,4,5428.773189,5428.916897,0.143708,0x404fa0,1,30914,191,30723
799,3,200,3,4,4,5428.772818,5428.860228,0.087410,0x404fa0,1,15387,176,15211
