parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,cpu_id,target_mhz,resource_applied
398,2,100,0,4,4,594.867259,599.489243,4.377949,0x40500b,32,3846.784713,1
398,2,100,1,4,4,594.866763,599.488619,4.387218,0x40500b,8,4217.488321,1
398,2,100,2,4,4,594.866924,599.487267,4.479941,0x40500b,16,4800.000000,1
398,2,100,3,4,4,594.866470,599.489076,4.377170,0x40500b,56,3680.988453,1
399,3,100,0,4,4,599.633099,599.901212,0.268113,0x40504c,32,4800.000000,1
399,3,100,1,4,4,599.635427,599.890788,0.255361,0x40504c,8,2166.514359,1
399,3,100,2,4,4,599.635258,599.882165,0.246907,0x40504c,16,2212.532905,1
399,3,100,3,4,4,599.635746,599.881835,0.246089,0x40504c,56,1931.527985,1
400,4,100,0,4,4,600.040838,600.066594,0.025756,0x4050f7,32,800.000000,1
400,4,100,1,4,4,600.041150,600.065167,0.024017,0x4050f7,8,800.000000,1
