parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,pmu_valid,pmu_llc_references,pmu_llc_misses,pmu_llc_hits
398,2,100,0,4,4,61804.442687,62446.329748,329.072881,0x405598,1,11810818,5882127,5928691
398,2,100,1,4,4,61804.195956,62448.614991,642.226561,0x405598,1,36015458,18169812,17845646
398,2,100,2,4,4,61804.564976,62448.523629,637.269372,0x405598,1,36052841,18013264,18039577
398,2,100,3,4,4,61804.318838,62446.303752,320.478182,0x405598,1,12736996,6541043,6195953
399,3,100,0,4,4,62448.719540,62449.049527,0.329987,0x4055f0,1,12701,7285,5416
399,3,100,1,4,4,62448.719250,62449.270405,0.551155,0x4055f0,1,21876,10937,10939
399,3,100,2,4,4,62448.719270,62449.256151,0.536881,0x4055f0,1,22033,11338,10695
399,3,100,3,4,4,62448.719358,62449.061245,0.341887,0x4055f0,1,11225,7414,3811
400,4,100,0,4,4,62449.323890,62449.347203,0.023313,0x4056a0,1,851,693,158
400,4,100,1,4,4,62449.323708,62449.352835,0.029127,0x4056a0,1,313,218,95
400,4,100,2,4,4,62449.323831,62449.354693,0.030862,0x4056a0,1,389,292,97
400,4,100,3,4,4,62449.323228,62449.344320,0.021092,0x4056a0,1,341,262,79
401,5,100,0,4,4,62449.365809,62449.401729,0.035920,0x405707,1,98,70,28
401,5,100,1,4,4,62449.366385,62449.412420,0.046035,0x405707,1,2160,1068,1092
401,5,100,2,4,4,62449.366195,62449.412760,0.046565,0x405707,1,1529,499,1030
401,5,100,3,4,4,62449.365765,62449.400756,0.034991,0x405707,1,498,315,183
798,2,200,0,4,4,125198.274577,125821.143081,317.429470,0x405598,1,11786573,5869668,5916905
798,2,200,1,4,4,125198.273893,125823.437385,623.075449,0x405598,1,35998867,18205347,17793520
798,2,200,2,4,4,125198.273693,125823.351819,622.329135,0x405598,1,36048607,18065207,17983400
798,2,200,3,4,4,125198.273945,125821.115155,311.362473,0x405598,1,12736971,6537183,6199788
799,3,200,0,4,4,125823.514909,125823.841798,0.326889,0x4055f0,1,12717,7191,5526
799,3,200,1,4,4,125823.515321,125824.062282,0.546961,0x4055f0,1,21868,11016,10852
