parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,pmu_valid,pmu_llc_references,pmu_llc_misses,pmu_llc_hits
398,2,100,0,16,16,18851.106207,19025.049204,58.119872,0x4051ce,1,6270027,3885787,2384240
398,2,100,1,16,16,18850.549280,19025.052524,57.855244,0x4051ce,1,8026301,4017356,4008945
398,2,100,2,16,16,18851.349307,19025.055193,58.967833,0x4051ce,1,7595595,4145723,3449872
398,2,100,3,16,16,18851.648395,19025.102798,62.243112,0x4051ce,1,7972211,4767236,3204975
398,2,100,4,16,16,18850.916240,19027.156846,164.905481,0x4051ce,1,21653246,15105632,6547614
398,2,100,5,16,16,18851.517515,19027.160189,166.913600,0x4051ce,1,21776029,16062981,5713048
398,2,100,6,16,16,18850.762593,19027.114864,166.637661,0x4051ce,1,19767365,16537412,3229953
398,2,100,7,16,16,18850.431784,19027.204203,174.699827,0x4051ce,1,20882719,16985027,3897692
398,2,100,8,16,16,18851.032994,19027.182534,174.039114,0x4051ce,1,20865371,16869909,3995462
398,2,100,9,16,16,18851.896026,19027.117604,167.163099,0x4051ce,1,19595287,16341655,3253632
398,2,100,10,16,16,18851.476265,19027.169997,172.462485,0x4051ce,1,20850240,16846663,4003577
398,2,100,11,16,16,18851.775129,19027.168939,172.213002,0x4051ce,1,21062260,16604819,4457441
398,2,100,12,16,16,18850.318531,19025.104243,67.748034,0x4051ce,1,7851976,6318095,1533881
398,2,100,13,16,16,18851.550396,19025.172275,71.079769,0x4051ce,1,7860857,6719529,1141328
398,2,100,14,16,16,18850.687626,19025.187164,70.877916,0x4051ce,1,7850390,6737238,1113152
398,2,100,15,16,16,18851.177055,19025.144434,68.230382,0x4051ce,1,7627931,6192543,1435388
399,3,100,0,16,16,19027.331026,19027.451245,0.120219,0x405218,1,5981,3981,2000
399,3,100,1,16,16,19027.330728,19027.462059,0.131331,0x405218,1,6407,3833,2574
399,3,100,2,16,16,19027.331072,19027.450665,0.119593,0x405218,1,6292,3720,2572
399,3,100,3,16,16,19027.331363,19027.463591,0.132228,0x405218,1,6235,3456,2779
399,3,100,4,16,16,19027.331298,19027.605426,0.274128,0x405218,1,12660,7298,5362
399,3,100,5,16,16,19027.331397,19027.608510,0.277113,0x405218,1,12721,8131,4590
399,3,100,6,16,16,19027.331695,19027.616917,0.285222,0x405218,1,12118,9091,3027
399,3,100,7,16,16,19027.331303,19027.628015,0.296712,0x405218,1,12397,9062,3335
399,3,100,8,16,16,19027.331041,19027.620281,0.289240,0x405218,1,12173,8928,3245
399,3,100,9,16,16,19027.330987,19027.613581,0.282594,0x405218,1,12001,8932,3069
399,3,100,10,16,16,19027.331079,19027.608837,0.277758,0x405218,1,12231,8720,3511
399,3,100,11,16,16,19027.331772,19027.617825,0.286053,0x405218,1,12080,8642,3438
399,3,100,12,16,16,19027.330402,19027.487036,0.156634,0x405218,1,5722,4241,1481
399,3,100,13,16,16,19027.331063,19027.485744,0.154681,0x405218,1,5721,4178,1543
399,3,100,14,16,16,19027.330561,19027.486189,0.155628,0x405218,1,5721,4268,1453
399,3,100,15,16,16,19027.331161,19027.474069,0.142908,0x405218,1,5558,4102,1456
400,4,100,0,16,16,19027.810032,19027.841347,0.031315,0x4052e4,1,1621,1180,441
400,4,100,1,16,16,19027.808914,19027.832872,0.023958,0x4052e4,1,201,157,44
400,4,100,2,16,16,19027.808796,19027.833960,0.025164,0x4052e4,1,339,273,66
400,4,100,3,16,16,19027.808745,19027.834282,0.025537,0x4052e4,1,211,159,52
400,4,100,4,16,16,19027.808419,19027.835642,0.027223,0x4052e4,1,358,263,95
400,4,100,5,16,16,19027.809033,19027.836755,0.027722,0x4052e4,1,390,285,105
400,4,100,6,16,16,19027.809010,19027.836187,0.027177,0x4052e4,1,368,297,71
400,4,100,7,16,16,19027.809031,19027.836436,0.027405,0x4052e4,1,410,297,113
400,4,100,8,16,16,19027.808310,19027.836631,0.028321,0x4052e4,1,371,261,110
400,4,100,9,16,16,19027.808517,19027.835855,0.027338,0x4052e4,1,376,295,81
400,4,100,10,16,16,19027.808507,19027.836252,0.027745,0x4052e4,1,307,244,63
400,4,100,11,16,16,19027.808651,19027.836697,0.028046,0x4052e4,1,415,298,117
400,4,100,12,16,16,19027.807933,19027.831835,0.023902,0x4052e4,1,156,108,48
400,4,100,13,16,16,19027.808799,19027.833596,0.024797,0x4052e4,1,192,137,55
400,4,100,14,16,16,19027.807984,19027.832175,0.024191,0x4052e4,1,183,124,59
400,4,100,15,16,16,19027.807991,19027.832264,0.024273,0x4052e4,1,163,108,55
401,5,100,0,16,16,19027.879315,19027.902859,0.023544,0x40533c,1,34,0,34
401,5,100,1,16,16,19027.879238,19027.902395,0.023157,0x40533c,1,68,43,25
