parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,pmu_valid,pmu_llc_references,pmu_llc_misses,pmu_llc_hits
398,2,100,0,16,16,78855.175975,79576.758363,262.881072,0x4051ce,1,26190887,19358172,6832715
398,2,100,1,16,16,78856.125382,79576.521765,296.553784,0x4051ce,1,27092810,25988082,1104728
398,2,100,2,16,16,78856.680796,79576.519257,301.823496,0x4051ce,1,27033183,26530661,502522
398,2,100,3,16,16,78856.390616,79576.535150,301.999991,0x4051ce,1,26969747,26547961,421786
398,2,100,4,16,16,78855.371510,79586.254143,726.687266,0x4051ce,1,97231753,75207424,22024329
398,2,100,5,16,16,78855.253562,79586.226458,727.069895,0x4051ce,1,97253687,74975560,22278127
398,2,100,6,16,16,78854.991641,79585.773104,704.049063,0x4051ce,1,92170573,72140232,20030341
398,2,100,7,16,16,78855.897258,79586.225010,729.329412,0x4051ce,1,97237214,75757150,21480064
398,2,100,8,16,16,78855.680865,79586.241728,725.232245,0x4051ce,1,97248603,75909360,21339243
398,2,100,9,16,16,78856.267614,79585.742033,697.333575,0x4051ce,1,92136829,71405780,20731049
398,2,100,10,16,16,78856.808594,79586.142846,720.751922,0x4051ce,1,97268063,74605579,22662484
398,2,100,11,16,16,78855.510710,79586.165674,722.329506,0x4051ce,1,97256534,74910162,22346372
398,2,100,12,16,16,78855.110272,79576.483876,302.575292,0x4051ce,1,27051454,26530655,520799
398,2,100,13,16,16,78856.012677,79576.488008,304.365766,0x4051ce,1,27027877,26623188,404689
398,2,100,14,16,16,78856.541948,79576.592757,302.527857,0x4051ce,1,26965627,26602272,363355
398,2,100,15,16,16,78855.790787,79576.577664,301.830562,0x4051ce,1,26456655,26074578,382077
399,3,100,0,16,16,79586.367998,79586.561327,0.193329,0x405218,1,7187,5588,1599
399,3,100,1,16,16,79586.368236,79586.542751,0.174515,0x405218,1,6595,5676,919
399,3,100,2,16,16,79586.367619,79586.540484,0.172865,0x405218,1,5939,5107,832
399,3,100,3,16,16,79586.367613,79586.537768,0.170155,0x405218,1,5943,5279,664
399,3,100,4,16,16,79586.367879,79586.809506,0.441627,0x405218,1,19170,16129,3041
399,3,100,5,16,16,79586.368373,79586.801600,0.433227,0x405218,1,19277,16269,3008
399,3,100,6,16,16,79586.368341,79586.776710,0.408369,0x405218,1,18458,16094,2364
399,3,100,7,16,16,79586.368454,79586.795775,0.427321,0x405218,1,19344,16521,2823
399,3,100,8,16,16,79586.368232,79586.782596,0.414364,0x405218,1,19221,16512,2709
399,3,100,9,16,16,79586.368102,79586.765041,0.396939,0x405218,1,18514,16386,2128
399,3,100,10,16,16,79586.368571,79586.776108,0.407537,0x405218,1,19300,16169,3131
