parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,pmu_valid,pmu_llc_references,pmu_llc_misses,pmu_llc_hits,cpu_id,target_mb_percent,resource_applied,resctrl_enabled,region_wall_ms,resctrl_enable_ms,resctrl_disable_ms,resource_kind,target_l3_ways,target_l3_mask,mon_valid,mon_l3_domains,mon_start_llc_occupancy_bytes,mon_end_llc_occupancy_bytes,mon_llc_occupancy_delta_bytes,mon_start_mbm_total_bytes,mon_end_mbm_total_bytes,mon_mbm_total_delta_bytes,mon_start_mbm_local_bytes,mon_end_mbm_local_bytes,mon_mbm_local_delta_bytes,mon_start_mbm_remote_bytes,mon_end_mbm_remote_bytes,mon_mbm_remote_delta_bytes
398,2,100,0,4,4,30543.327735,30852.466944,163.341384,0x405598,1,7106418,5608754,1497664,32,100.000000,1,1,309.789733,1.200000,0.800000,cat,1,1,1,1,2342912,1622016,1712128,44025208832,44475949056,448307200,44025208832,44475949056,448307200,-1,-1,-1
398,2,100,1,4,4,30543.308573,30853.093007,307.223776,0x405598,1,19243169,3191308,16051861,40,100.000000,1,1,309.789733,1.200000,0.800000,cat,15,7fff,1,1,29376512,28835840,450560,29032013824,29342359552,309624832,29032013824,29342359552,309805056,-1,-1,-1
398,2,100,2,4,4,30543.303274,30853.003244,305.309569,0x405598,1,19226962,3020329,16206633,48,100.000000,1,1,309.789733,1.200000,0.800000,cat,15,7fff,1,1,35594240,36225024,991232,31744204800,32076537856,331972608,31744204800,32076537856,331972608,-1,-1,-1
398,2,100,3,4,4,30543.309032,30852.440212,161.086991,0x405598,1,7758483,5717293,2041190,56,100.000000,1,1,309.789733,1.200000,0.800000,cat,1,1,1,1,1531904,1351680,2973696,45274791936,45733011456,456777728,45274791936,45733011456,456957952,-1,-1,-1
399,3,100,0,4,4,30853.289000,30853.616279,0.327279,0x4055f0,1,11697,8628,3069,32,100.000000,1,1,0.407940,1.200000,0.800000,cat,1,1,1,1,1892352,1441792,-450560,44476489728,44477210624,720896,44476489728,44477210624,720896,-1,-1,-1
399,3,100,1,4,4,30853.270458,30853.654915,0.384457,0x4055f0,1,20595,4472,16123,40,100.000000,1,1,0.407940,1.200000,0.800000,cat,15,7fff,1,1,28655616,28745728,90112,29342629888,29343170560,540672,29342629888,29343170560,540672,-1,-1,-1
399,3,100,2,4,4,30853.246975,30853.624537,0.377562,0x4055f0,1,21003,4324,16679,48,100.000000,1,1,0.407940,1.200000,0.800000,cat,15,7fff,1,1,36315136,36945920,630784,32076537856,32076898304,360448,32076537856,32076988416,450560,-1,-1,-1
399,3,100,3,4,4,30853.262386,30853.564501,0.302115,0x4055f0,1,10939,8563,2376,56,100.000000,1,1,0.407940,1.200000,0.800000,cat,1,1,1,1,1261568,1531904,270336,45733281792,45734002688,720896,45733281792,45734002688,720896,-1,-1,-1
400,4,100,0,4,4,30853.763617,30853.787524,0.023907,0x4056a0,1,643,483,160,32,100.000000,1,1,0.051706,1.200000,0.800000,cat,1,1,1,1,1892352,1982464,90112,44477661184,44477841408,180224,44477661184,44477841408,180224,-1,-1,-1
400,4,100,1,4,4,30853.780159,30853.808199,0.028040,0x4056a0,1,354,149,205,40,100.000000,1,1,0.051706,1.200000,0.800000,cat,15,7fff,1,1,28835840,28745728,-90112,29343170560,29343260672,90112,29343170560,29343260672,90112,-1,-1,-1
