parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,pmu_valid,pmu_llc_references,pmu_llc_misses,pmu_llc_hits
398,2,100,0,4,4,4365.825709,4409.001290,22.718200,0x405598,1,678121,1719,676402
398,2,100,1,4,4,4365.827729,4409.099861,42.646798,0x405598,1,3047465,1830,3045635
398,2,100,2,4,4,4366.035877,4409.086050,42.477655,0x405598,1,3035199,1539,3033660
398,2,100,3,4,4,4365.930041,4409.002121,22.100296,0x405598,1,1075760,976,1074784
399,3,100,0,4,4,4409.166498,4409.331170,0.164672,0x4055f0,1,6715,71,6644
399,3,100,1,4,4,4409.167661,4409.432021,0.264360,0x4055f0,1,35392,451,34941
399,3,100,2,4,4,4409.167661,4409.435903,0.268242,0x4055f0,1,33610,276,33334
399,3,100,3,4,4,4409.167030,4409.321883,0.154853,0x4055f0,1,8719,134,8585
400,4,100,0,4,4,4409.466853,4409.488610,0.021757,0x4056a0,1,596,22,574
400,4,100,1,4,4,4409.467553,4409.497552,0.029999,0x4056a0,1,541,44,497
400,4,100,2,4,4,4409.467489,4409.498321,0.030832,0x4056a0,1,982,32,950
400,4,100,3,4,4,4409.466797,4409.488272,0.021475,0x4056a0,1,397,55,342
401,5,100,0,4,4,4409.510137,4409.547079,0.036942,0x405707,1,125,2,123
401,5,100,1,4,4,4409.511290,4409.558585,0.047295,0x405707,1,1900,47,1853
401,5,100,2,4,4,4409.510859,4409.558789,0.047930,0x405707,1,1676,76,1600
401,5,100,3,4,4,4409.510141,4409.546587,0.036446,0x405707,1,237,4,233
798,2,200,0,4,4,8727.324618,8770.099359,22.768261,0x405598,1,664208,86,664122
798,2,200,1,4,4,8727.324256,8770.199699,42.415717,0x405598,1,3045437,100,3045337
798,2,200,2,4,4,8727.324272,8770.186597,42.115983,0x405598,1,3033318,164,3033154
798,2,200,3,4,4,8727.324061,8770.101009,22.008679,0x405598,1,1059809,60,1059749
799,3,200,0,4,4,8770.226221,8770.391409,0.165188,0x4055f0,1,6186,1,6185
799,3,200,1,4,4,8770.227252,8770.492528,0.265276,0x4055f0,1,35888,19,35869
799,3,200,2,4,4,8770.226977,8770.495520,0.268543,0x4055f0,1,34662,13,34649
799,3,200,3,4,4,8770.226598,8770.381315,0.154717,0x4055f0,1,8762,5,8757
800,4,200,0,4,4,8770.523561,8770.543851,0.020290,0x4056a0,1,600,4,596
800,4,200,1,4,4,8770.524600,8770.552081,0.027481,0x4056a0,1,452,2,450
800,4,200,2,4,4,8770.524540,8770.552213,0.027673,0x4056a0,1,935,3,932
800,4,200,3,4,4,8770.524192,8770.544662,0.020470,0x4056a0,1,419,2,417
801,5,200,0,4,4,8770.563017,8770.595726,0.032709,0x405707,1,140,2,138
801,5,200,1,4,4,8770.564242,8770.608569,0.044327,0x405707,1,1553,0,1553
801,5,200,2,4,4,8770.564121,8770.608285,0.044164,0x405707,1,1619,14,1605
801,5,200,3,4,4,8770.563555,8770.598595,0.035040,0x405707,1,250,0,250
1198,2,300,0,4,4,13095.475789,13138.368919,22.873954,0x405598,1,669389,1445,667944
1198,2,300,1,4,4,13095.475573,13138.470828,42.691882,0x405598,1,3040638,1975,3038663
1198,2,300,2,4,4,13095.475578,13138.454764,42.480796,0x405598,1,3034108,1063,3033045
1198,2,300,3,4,4,13095.475869,13138.371144,22.217040,0x405598,1,1054946,709,1054237
1199,3,300,0,4,4,13138.505134,13138.670974,0.165840,0x4055f0,1,6291,39,6252
1199,3,300,1,4,4,13138.505998,13138.778915,0.272917,0x4055f0,1,35104,157,34947
1199,3,300,2,4,4,13138.505929,13138.773971,0.268042,0x4055f0,1,34416,98,34318
1199,3,300,3,4,4,13138.505385,13138.660615,0.155230,0x4055f0,1,8621,50,8571
1200,4,300,0,4,4,13138.811220,13138.831433,0.020213,0x4056a0,1,628,14,614
1200,4,300,1,4,4,13138.811811,13138.839325,0.027514,0x4056a0,1,508,12,496
1200,4,300,2,4,4,13138.811821,13138.839744,0.027923,0x4056a0,1,905,17,888
1200,4,300,3,4,4,13138.811511,13138.831980,0.020469,0x4056a0,1,283,1,282
1201,5,300,0,4,4,13138.852758,13138.882701,0.029943,0x405707,1,140,6,134
1201,5,300,1,4,4,13138.853647,13138.898016,0.044369,0x405707,1,1988,17,1971
1201,5,300,2,4,4,13138.853533,13138.897829,0.044296,0x405707,1,1573,11,1562
1201,5,300,3,4,4,13138.853145,13138.888085,0.034940,0x405707,1,297,20,277
1598,2,400,0,4,4,17454.823916,17496.957880,22.683199,0x405598,1,682540,119,682421
1598,2,400,1,4,4,17454.820065,17497.055263,41.885837,0x405598,1,3038032,100,3037932
1598,2,400,2,4,4,17454.820494,17497.041466,41.476547,0x405598,1,3031673,140,3031533
1598,2,400,3,4,4,17454.820505,17496.959118,21.884846,0x405598,1,1058848,46,1058802
1599,3,400,0,4,4,17497.103150,17497.265497,0.162347,0x4055f0,1,6647,0,6647
1599,3,400,1,4,4,17497.103747,17497.367016,0.263269,0x4055f0,1,35094,16,35078
1599,3,400,2,4,4,17497.103671,17497.370700,0.267029,0x4055f0,1,33824,9,33815
1599,3,400,3,4,4,17497.103061,17497.253988,0.150927,0x4055f0,1,8833,4,8829
1600,4,400,0,4,4,17497.398709,17497.420591,0.021882,0x4056a0,1,1071,64,1007
1600,4,400,1,4,4,17497.399611,17497.427037,0.027426,0x4056a0,1,530,2,528
1600,4,400,2,4,4,17497.399569,17497.427615,0.028046,0x4056a0,1,873,1,872
1600,4,400,3,4,4,17497.399004,17497.419413,0.020409,0x4056a0,1,419,5,414
1601,5,400,0,4,4,17497.438364,17497.466823,0.028459,0x405707,1,90,3,87
1601,5,400,1,4,4,17497.439360,17497.483445,0.044085,0x405707,1,2000,3,1997
1601,5,400,2,4,4,17497.439110,17497.483378,0.044268,0x405707,1,1588,0,1588
1601,5,400,3,4,4,17497.438803,17497.474085,0.035282,0x405707,1,252,0,252
1998,2,500,0,4,4,21796.099077,21839.025104,23.050820,0x405598,1,666208,1101,665107
1998,2,500,1,4,4,21796.098364,21839.124267,42.624182,0x405598,1,3040189,1801,3038388
1998,2,500,2,4,4,21796.098378,21839.110429,42.360729,0x405598,1,3033450,953,3032497
1998,2,500,3,4,4,21796.098358,21839.026633,22.005205,0x405598,1,1061595,730,1060865
1999,3,500,0,4,4,21839.164211,21839.330118,0.165907,0x4055f0,1,6322,27,6295
1999,3,500,1,4,4,21839.164621,21839.432523,0.267902,0x4055f0,1,34283,150,34133
1999,3,500,2,4,4,21839.164597,21839.434475,0.269878,0x4055f0,1,35107,138,34969
1999,3,500,3,4,4,21839.163978,21839.318505,0.154527,0x4055f0,1,8319,45,8274
2000,4,500,0,4,4,21839.464386,21839.485927,0.021541,0x4056a0,1,1012,16,996
2000,4,500,1,4,4,21839.465293,21839.492601,0.027308,0x4056a0,1,421,3,418
2000,4,500,2,4,4,21839.465309,21839.493130,0.027821,0x4056a0,1,896,10,886
2000,4,500,3,4,4,21839.464622,21839.485149,0.020527,0x4056a0,1,400,22,378
2001,5,500,0,4,4,21839.504087,21839.530893,0.026806,0x405707,1,98,3,95
2001,5,500,1,4,4,21839.505422,21839.549364,0.043942,0x405707,1,2032,37,1995
