parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,pmu_valid,pmu_llc_references,pmu_llc_misses,pmu_llc_hits
398,2,100,0,4,4,2926.031924,2955.302618,9.512989,0x404f28,1,1026900,6188,1020712
398,2,100,1,4,4,2926.157076,2955.497339,28.976000,0x404f28,1,5391729,7893,5383836
398,2,100,2,4,4,2925.910225,2955.481124,28.184058,0x404f28,1,5374412,8166,5366246
398,2,100,3,4,4,2926.282145,2955.302847,9.145326,0x404f28,1,1553372,5656,1547716
399,3,100,0,4,4,2955.555660,2955.626880,0.071220,0x404f80,1,5110,58,5052
399,3,100,1,4,4,2955.556667,2955.721814,0.165147,0x404f80,1,36263,168,36095
399,3,100,2,4,4,2955.556624,2955.718838,0.162214,0x404f80,1,36506,140,36366
399,3,100,3,4,4,2955.555929,2955.619896,0.063967,0x404f80,1,5237,64,5173
400,4,100,0,4,4,2955.751601,2955.773013,0.021412,0x405030,1,646,9,637
400,4,100,1,4,4,2955.752381,2955.781537,0.029156,0x405030,1,608,7,601
400,4,100,2,4,4,2955.752393,2955.783094,0.030701,0x405030,1,1029,29,1000
400,4,100,3,4,4,2955.751490,2955.772446,0.020956,0x405030,1,294,21,273
401,5,100,0,4,4,2955.794001,2955.815481,0.021480,0x405097,1,138,2,136
401,5,100,1,4,4,2955.794469,2955.828414,0.033945,0x405097,1,2185,45,2140
401,5,100,2,4,4,2955.794565,2955.829454,0.034889,0x405097,1,1642,16,1626
401,5,100,3,4,4,2955.793843,2955.815393,0.021550,0x405097,1,338,2,336
798,2,200,0,4,4,5769.849937,5797.542913,9.026763,0x404f28,1,1013276,4977,1008299
798,2,200,1,4,4,5769.849403,5797.739138,27.214225,0x404f28,1,5371005,7339,5363666
798,2,200,2,4,4,5769.849686,5797.722811,27.148299,0x404f28,1,5371157,7735,5363422
798,2,200,3,4,4,5769.849180,5797.546708,8.819097,0x404f28,1,1514178,4939,1509239
799,3,200,0,4,4,5797.764672,5797.833765,0.069093,0x404f80,1,4398,32,4366
799,3,200,1,4,4,5797.765503,5797.931798,0.166295,0x404f80,1,35563,118,35445
799,3,200,2,4,4,5797.765426,5797.929776,0.164350,0x404f80,1,36521,109,36412
799,3,200,3,4,4,5797.764903,5797.827817,0.062914,0x404f80,1,5281,59,5222
800,4,200,0,4,4,5797.961701,5797.982210,0.020509,0x405030,1,760,5,755
800,4,200,1,4,4,5797.962084,5797.989696,0.027612,0x405030,1,604,12,592
800,4,200,2,4,4,5797.962060,5797.989758,0.027698,0x405030,1,923,15,908
800,4,200,3,4,4,5797.961612,5797.981873,0.020261,0x405030,1,372,26,346
801,5,200,0,4,4,5798.000061,5798.020678,0.020617,0x405097,1,189,2,187
801,5,200,1,4,4,5798.000205,5798.031961,0.031756,0x405097,1,1697,3,1694
801,5,200,2,4,4,5798.000266,5798.032826,0.032560,0x405097,1,1599,4,1595
801,5,200,3,4,4,5797.999959,5798.020968,0.021009,0x405097,1,312,1,311
1198,2,300,0,4,4,8625.185259,8652.216497,8.806534,0x404f28,1,1018233,5374,1012859
1198,2,300,1,4,4,8625.184312,8652.410559,26.726884,0x404f28,1,5364755,7032,5357723
1198,2,300,2,4,4,8625.184265,8652.391475,26.408297,0x404f28,1,5351115,7554,5343561
1198,2,300,3,4,4,8625.184013,8652.220917,8.603594,0x404f28,1,1508138,4786,1503352
1199,3,300,0,4,4,8652.433442,8652.500467,0.067025,0x404f80,1,4335,39,4296
1199,3,300,1,4,4,8652.434096,8652.594119,0.160023,0x404f80,1,35625,113,35512
1199,3,300,2,4,4,8652.434061,8652.593354,0.159293,0x404f80,1,36583,110,36473
1199,3,300,3,4,4,8652.433529,8652.494165,0.060636,0x404f80,1,5215,57,5158
1200,4,300,0,4,4,8652.622602,8652.643313,0.020711,0x405030,1,699,7,692
1200,4,300,1,4,4,8652.623092,8652.650322,0.027230,0x405030,1,550,5,545
1200,4,300,2,4,4,8652.623179,8652.651133,0.027954,0x405030,1,871,9,862
1200,4,300,3,4,4,8652.622350,8652.642646,0.020296,0x405030,1,285,8,277
1201,5,300,0,4,4,8652.661389,8652.681958,0.020569,0x405097,1,168,0,168
1201,5,300,1,4,4,8652.661780,8652.693209,0.031429,0x405097,1,1909,5,1904
1201,5,300,2,4,4,8652.661814,8652.693625,0.031811,0x405097,1,1684,7,1677
1201,5,300,3,4,4,8652.661511,8652.682122,0.020611,0x405097,1,362,0,362
1598,2,400,0,4,4,11470.361892,11498.292888,8.995561,0x404f28,1,1013987,4981,1009006
1598,2,400,1,4,4,11470.361469,11498.490727,27.691000,0x404f28,1,5369408,7239,5362169
1598,2,400,2,4,4,11470.361211,11498.471845,27.166474,0x404f28,1,5361792,7856,5353936
1598,2,400,3,4,4,11470.361051,11498.296072,8.821693,0x404f28,1,1511653,5003,1506650
1599,3,400,0,4,4,11498.515449,11498.584492,0.069043,0x404f80,1,4508,36,4472
1599,3,400,1,4,4,11498.516164,11498.679924,0.163760,0x404f80,1,35982,99,35883
1599,3,400,2,4,4,11498.515974,11498.676268,0.160294,0x404f80,1,36872,125,36747
1599,3,400,3,4,4,11498.515333,11498.578774,0.063441,0x404f80,1,5113,47,5066
1600,4,400,0,4,4,11498.711870,11498.732228,0.020358,0x405030,1,699,5,694
1600,4,400,1,4,4,11498.711938,11498.739243,0.027305,0x405030,1,608,11,597
1600,4,400,2,4,4,11498.711851,11498.739904,0.028053,0x405030,1,981,5,976
1600,4,400,3,4,4,11498.711089,11498.731268,0.020179,0x405030,1,455,11,444
1601,5,400,0,4,4,11498.750147,11498.770877,0.020730,0x405097,1,171,0,171
